residual_dyn_norm_mean,residual_dyn_norm_std,residual_dyn_norm_max,residual_out_norm_mean,residual_out_norm_std,residual_out_norm_max,residual_total_norm_mean,residual_total_norm_std,residual_total_norm_max,u_applied_minus_u_s_norm_mean,u_applied_minus_u_s_norm_std,u_applied_minus_u_s_norm_max,y_current_minus_y_s_norm_mean,y_current_minus_y_s_norm_std,y_current_minus_y_s_norm_max,xhat_minus_x_s_norm_mean,xhat_minus_x_s_norm_std,xhat_minus_x_s_norm_max,rhs_output_norm_mean,rhs_output_norm_std,rhs_output_norm_max,u_s_dev_norm_mean,u_s_dev_norm_std,u_s_dev_norm_max,x_s_norm_mean,x_s_norm_std,x_s_norm_max,reduced_rhs_exact_residual_norm_mean,reduced_rhs_exact_residual_norm_std,reduced_rhs_exact_residual_norm_max,reduced_rhs_bounded_residual_norm_mean,reduced_rhs_bounded_residual_norm_std,reduced_rhs_bounded_residual_norm_max
6.192857004644548e-17,2.632815858801427e-16,3.55629651562559e-15,1.6208530988493344e-16,4.1807323920788856e-16,4.5288390936029406e-15,2.309057607286245e-16,5.225742864346406e-16,5.63570508198931e-15,146.48276341964166,272.0617003424734,1425.1802193669246,0.5318454076294236,0.9556640908151867,6.284358114309991,41.63544369614277,71.46197395923043,489.2260707328461,0.6425951737465063,1.1540803819328738,6.278448856564731,148.53355523425017,271.0360412472841,1424.3165462524582,47.41754419741497,88.05220580753642,486.55197553042416,1.0000791180937563e-16,2.440282012815689e-16,2.1868857395626282e-15,0.6357129808274482,1.1748794468865964,6.288032137815519
