k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
357,3.469446951953614e-18,5.551115123125783e-17,5.755191393766276e-17,True,False,stacked_exact,False,25.70398449042434,1028.1593796169734,0.11331217835737702,0.07436374557695424,0.0,6.961815625118789,0.0,0.14279163751017593,31.06759221802354,9.525650047586833,4.3885418357208765e-17,True,False,18.722060597131446,3.469446951953614e-18,5.551115123125783e-17,True,0.13376325715043594,exact_unbounded_fallback_bounded_ls,24.075574370560666,5.75556699796217,0.13376325715043594,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.70398449042434,1028.1593796169734,0.11331217835737702,0.07436374557695424,0.0,6.961815625118789,0.0,31.06759221802354,9.525650047586833,4.3885418357208765e-17
358,4.336808689942018e-19,5.551115123125783e-17,5.596205810275229e-17,True,False,stacked_exact,False,25.71059249981336,1028.423699992534,0.11335427317529366,0.07438941195025335,0.0,6.964033184749818,0.0,0.14286779186355592,31.07712069026928,9.528304199773602,4.163336342344337e-17,True,False,18.7316404757779,4.336808689942018e-19,5.551115123125783e-17,True,0.13380385880976897,exact_unbounded_fallback_bounded_ls,24.081887272956767,5.757076176191237,0.13380385880976894,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.71059249981336,1028.423699992534,0.11335427317529366,0.07438941195025335,0.0,6.964033184749818,0.0,31.07712069026928,9.528304199773602,4.163336342344337e-17
359,2.911178733970734e-17,2.7755575615628914e-17,4.1502802332464837e-17,True,False,stacked_exact,False,25.71738317777333,1028.6953271109332,0.1133969908893064,0.07441548774895575,0.0,6.966307106889423,0.0,0.1429445807375396,31.08684053406784,9.531019138014331,1.3877787807814457e-17,True,False,18.74139081062704,2.7755575615628914e-17,2.7755575615628914e-17,True,0.13384507200349688,exact_unbounded_fallback_bounded_ls,24.08837161803502,5.758626339936507,0.1338450720034969,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.71738317777333,1028.6953271109332,0.1133969908893064,0.07441548774895575,0.0,6.966307106889423,0.0,31.08684053406784,9.531019138014331,1.3877787807814457e-17
360,2.7758963540648015e-17,8.326672684688674e-17,8.810950320314765e-17,True,False,stacked_exact,False,25.724369564139455,1028.9747825655782,0.11344047744815539,0.07444214111401716,1.1102230246251565e-16,6.968626782490984,0.0,0.14302219666248042,31.096755817470076,9.533794672340534,4.3885418357208765e-17,True,False,18.75131956710989,2.7755575615628914e-17,8.326672684688674e-17,True,0.13388708315657225,exact_unbounded_fallback_bounded_ls,24.095027683539925,5.760217555596274,0.13388708315657225,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.724369564139455,1028.9747825655782,0.11344047744815539,0.07444214111401716,1.1102230246251565e-16,6.968626782490984,0.0,31.096755817470076,9.533794672340534,4.3885418357208765e-17
361,6.613633252161577e-18,2.7755575615628914e-17,3.6689616600436363e-17,True,False,stacked_exact,False,25.731598254493814,1029.2639301797526,0.11348455057871892,0.07446923032088809,0.0,6.970939691484971,0.0,0.14310182220050244,31.106911860786862,9.536636656736613,1.962615573354719e-17,True,False,18.76149213267589,6.613633252161577e-18,2.7755575615628914e-17,True,0.13393113681897653,exact_unbounded_fallback_bounded_ls,24.101927124984687,5.761866953316662,0.13393113681897653,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.731598254493814,1029.2639301797526,0.11348455057871892,0.07446923032088809,0.0,6.970939691484971,0.0,31.106911860786862,9.536636656736613,1.962615573354719e-17
362,2.828001655808305e-17,2.7755575615628914e-17,4.1846516808659217e-17,True,False,stacked_exact,False,25.73900591789601,1029.5602367158403,0.11352918748976262,0.07449673809817736,0.0,6.973295944485035,0.0,0.14318226694682387,31.11724835882674,9.53953414282485,1.962615573354719e-17,True,False,18.771830747330412,2.7755575615628914e-17,2.7755575615628914e-17,True,0.13397599021877474,exact_unbounded_fallback_bounded_ls,24.108992348497754,5.763555983312755,0.13397599021877474,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.73900591789601,1029.5602367158403,0.11352918748976262,0.07449673809817736,0.0,6.973295944485035,0.0,31.11724835882674,9.53953414282485,1.962615573354719e-17
363,2.775748137433345e-17,0.0,3.7795100340736154e-17,True,False,stacked_exact,False,25.74656332816766,1029.8625331267065,0.11357437748341014,0.07452465705273857,0.0,6.975702762067636,0.0,0.14326318250950107,31.12773594410497,9.5424798861939,1.3877787807814457e-17,True,False,18.782303145976066,2.7755575615628914e-17,0.0,True,0.13402126442992718,exact_unbounded_fallback_bounded_ls,24.116190108244325,5.76527669775217,0.13402126442992715,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.74656332816766,1029.8625331267065,0.11357437748341014,0.07452465705273857,0.0,6.975702762067636,0.0,31.12773594410497,9.5424798861939,1.3877787807814457e-17
364,2.987759043186791e-17,0.0,3.339831259857815e-17,True,False,stacked_exact,False,25.754256999604326,1030.1702799841732,0.11362008896903114,0.07455295662603667,0.0,6.97815462527835,0.0,0.14334453927291124,31.138362060484276,9.545469803379984,1.3877787807814457e-17,True,False,18.79289842154003,2.7755575615628914e-17,0.0,True,0.1340669285167656,exact_unbounded_fallback_bounded_ls,24.123509902765377,5.767026586129858,0.1340669285167656,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.754256999604326,1030.1702799841732,0.11362008896903114,0.07455295662603667,0.0,6.97815462527835,0.0,31.138362060484276,9.545469803379984,1.3877787807814457e-17
365,2.942086028945278e-17,5.721958498152797e-17,6.580613052431163e-17,True,False,stacked_exact,False,25.76207627589459,1030.4830510357835,0.1136663093788588,0.07458162032866182,0.0,6.980653027199059,0.0,0.14342620286620442,31.14911403801145,9.548500635493523,0.0,True,False,18.803603045678983,2.7755575615628914e-17,5.551115123125783e-17,True,0.13411283518485975,exact_unbounded_fallback_bounded_ls,24.1309372641018,5.768802189699347,0.13411283518485975,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.76207627589459,1030.4830510357835,0.1136663093788588,0.07458162032866182,0.0,6.980653027199059,0.0,31.14911403801145,9.548500635493523,0.0
366,2.168404344971009e-18,2.7755575615628914e-17,2.983009080087227e-17,True,False,stacked_exact,False,25.770013452401617,1030.8005380960649,0.11371300665352602,0.07461060926269765,0.0,6.983196125583406,0.0,0.14350815971930678,31.1599880300382,9.551571166935208,4.163336342344337e-17,True,False,18.81441357417785,2.168404344971009e-18,2.7755575615628914e-17,True,0.13415898449094252,exact_unbounded_fallback_bounded_ls,24.138470816236143,5.770603179506463,0.13415898449094255,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.770013452401617,1030.8005380960649,0.11371300665352602,0.07461060926269765,0.0,6.983196125583406,0.0,31.1599880300382,9.551571166935208,4.163336342344337e-17
367,4.119968255444917e-18,0.0,2.5065250456522112e-17,True,False,stacked_exact,False,25.77806300471748,1031.1225201886991,0.11376026150829686,0.07463999974016043,0.0,6.985789912940315,0.0,0.14359025394795785,31.170977309267492,9.55468036220067,1.3877787807814457e-17,True,False,18.82532079084291,4.119968255444917e-18,0.0,True,0.13420521774434707,exact_unbounded_fallback_bounded_ls,24.14609832669614,5.772426631225807,0.13420521774434707,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.77806300471748,1031.1225201886991,0.11376026150829686,0.07463999974016043,0.0,6.985789912940315,0.0,31.170977309267492,9.55468036220067,1.3877787807814457e-17
368,6.396792817664476e-18,8.326672684688674e-17,8.448573094985811e-17,True,False,stacked_exact,False,25.786255668066833,1031.4502267226733,0.11380805363854114,0.07466978455016565,1.1102230246251565e-16,6.9884059814681185,0.0,0.14367315631914565,31.18211254711938,9.557833259364342,4.3885418357208765e-17,True,False,18.836365792973794,6.396792817664476e-18,8.326672684688674e-17,True,0.13425224183694823,exact_unbounded_fallback_bounded_ls,24.153861714076207,5.774282566021354,0.13425224183694823,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.786255668066833,1031.4502267226733,0.11380805363854114,0.07466978455016565,1.1102230246251565e-16,6.9884059814681185,0.0,31.18211254711938,9.557833259364342,4.3885418357208765e-17
369,5.55417418676571e-17,2.7755575615628914e-17,8.792440961021028e-17,True,False,stacked_exact,False,25.794596406481737,1031.7838562592697,0.11385638223514756,0.07469997547412797,0.0,6.9910462007989995,0.0,0.143756877777286,31.19339618957735,9.561030611709137,1.962615573354719e-17,True,False,18.84755082858365,5.551115123125783e-17,2.7755575615628914e-17,True,0.13430006594402338,exact_unbounded_fallback_bounded_ls,24.161762269685795,5.776171292596771,0.13430006594402338,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.794596406481737,1031.7838562592697,0.11385638223514756,0.07469997547412797,0.0,6.9910462007989995,0.0,31.19339618957735,9.561030611709137,1.962615573354719e-17
370,2.710505431213761e-18,2.7755575615628914e-17,2.919148162717271e-17,True,False,stacked_exact,False,25.803083223195365,1032.1233289278146,0.11390518934637538,0.07473052636907161,0.0,6.993709521680395,0.0,0.14384144835500143,31.20482780911293,9.564272025676498,1.962615573354719e-17,True,False,18.858876270696364,2.710505431213761e-18,2.7755575615628914e-17,True,0.13434872528050354,exact_unbounded_fallback_bounded_ls,24.169802501526114,5.778093410521096,0.13434872528050354,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.803083223195365,1032.1233289278146,0.11390518934637538,0.07473052636907161,0.0,6.993709521680395,0.0,31.20482780911293,9.564272025676498,1.962615573354719e-17
371,1.0842021724855044e-19,2.7755575615628914e-17,2.849814286959598e-17,True,False,stacked_exact,False,25.81168954636252,1032.4675818545008,0.11395442642948188,0.07476138881994582,0.0,6.996410954856308,0.0,0.14392648215301435,31.21638632290271,9.56755341587419,4.3885418357208765e-17,True,False,18.870315693200467,1.0842021724855044e-19,2.7755575615628914e-17,True,0.13439778276464387,exact_unbounded_fallback_bounded_ls,24.177954201997395,5.780042176415013,0.13439778276464387,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.81168954636252,1032.4675818545008,0.11395442642948188,0.07476138881994582,0.0,6.996410954856308,0.0,31.21638632290271,9.56755341587419,4.3885418357208765e-17
372,2.801377845904525e-17,8.326672684688674e-17,8.836397267443943e-17,True,False,stacked_exact,False,25.82040793541288,1032.8163174165152,0.11400427165069985,0.07479275290116742,1.1102230246251565e-16,6.999161654108929,0.0,0.14401163629544655,31.22805143967112,9.570870612721018,2.7755575615628914e-17,True,False,18.881844358822335,2.7755575615628914e-17,8.326672684688674e-17,True,0.13444693318351436,exact_unbounded_fallback_bounded_ls,24.186189870893713,5.782011016010539,0.13444693318351436,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.82040793541288,1032.8163174165152,0.11400427165069985,0.07479275290116742,1.1102230246251565e-16,6.999161654108929,0.0,31.22805143967112,9.570870612721018,2.7755575615628914e-17
373,5.559409848832899e-17,0.0,5.601749177537592e-17,True,False,stacked_exact,False,25.829285025142596,1033.171401005704,0.11405446535298105,0.07482439005195562,0.0,7.001897711391288,0.0,0.14409832993947305,31.23987898933856,9.574231172349073,4.163336342344337e-17,True,False,18.89354179181131,5.551115123125783e-17,0.0,True,0.13449766827931464,exact_unbounded_fallback_bounded_ls,24.194599175909445,5.7840213654908625,0.13449766827931464,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.829285025142596,1033.171401005704,0.11405446535298105,0.07482439005195562,0.0,7.001897711391288,0.0,31.23987898933856,9.574231172349073,4.163336342344337e-17
374,2.8663155996448006e-17,0.0,3.6264099292687854e-17,True,False,stacked_exact,False,25.838248030842486,1033.5299212336993,0.11410506315499301,0.07485634040876799,0.0,7.004690392182477,0.0,0.14418489381065908,31.251791983003468,9.57762230749026,1.3877787807814457e-17,True,False,18.905305257360972,2.7755575615628914e-17,0.0,True,0.13454816870882394,exact_unbounded_fallback_bounded_ls,24.20306936162917,5.786046269264484,0.13454816870882394,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.838248030842486,1033.5299212336993,0.11410506315499301,0.07485634040876799,0.0,7.004690392182477,0.0,31.251791983003468,9.57762230749026,1.3877787807814457e-17
375,2.787728152484798e-17,0.0,3.1102832861427875e-17,True,False,stacked_exact,False,25.847300666776633,1033.8920266710654,0.11415598888226511,0.07488851973233415,0.0,7.007522783409735,0.0,0.14427156921573894,31.263792265535045,9.581042666439906,1.3877787807814457e-17,True,False,18.917142070705992,2.7755575615628914e-17,0.0,True,0.13459872424314126,exact_unbounded_fallback_bounded_ls,24.21161411255261,5.7880889987821185,0.13459872424314126,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.847300666776633,1033.8920266710654,0.11415598888226511,0.07488851973233415,0.0,7.007522783409735,0.0,31.263792265535045,9.581042666439906,1.3877787807814457e-17
376,2.793309659248881e-17,2.7755575615628914e-17,4.356090062603091e-17,True,False,stacked_exact,False,25.856413647272774,1034.2565458909107,0.11420718055855841,0.07492083713905702,0.0,7.010410022931594,0.0,0.14435794631626292,31.27585975412032,9.584488697726886,0.0,True,False,18.9290260675385,2.7755575615628914e-17,2.7755575615628914e-17,True,0.13464889591054666,exact_unbounded_fallback_bounded_ls,24.220208459119434,5.790143584758249,0.13464889591054666,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.856413647272774,1034.2565458909107,0.11420718055855841,0.07492083713905702,0.0,7.010410022931594,0.0,31.27585975412032,9.584488697726886,0.0
377,2.8891902817327954e-17,2.7755575615628914e-17,4.1973455887788625e-17,True,False,stacked_exact,False,25.8655751115203,1034.6230044608121,0.11425872300026697,0.07495334232063285,0.0,7.013369933279768,0.0,0.14444358485415645,31.287978002157544,9.587958348817605,0.0,True,False,18.94093331857721,2.7755575615628914e-17,2.7755575615628914e-17,True,0.1346981746280105,exact_unbounded_fallback_bounded_ls,24.228820759209274,5.792202462748477,0.13469817462801048,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.8655751115203,1034.6230044608121,0.11425872300026697,0.07495334232063285,0.0,7.013369933279768,0.0,31.287978002157544,9.587958348817605,0.0
378,5.204170427930421e-18,3.925231146709438e-17,4.282196964992589e-17,True,False,stacked_exact,False,25.87481996685775,1034.9927986743098,0.11431065498003173,0.0749860611586737,0.0,7.016374893612571,0.0,0.1445291742450893,31.300185304142218,9.591459138973875,1.962615573354719e-17,True,False,18.95291153323099,5.204170427930421e-18,2.7755575615628914e-17,True,0.1347473576513715,exact_unbounded_fallback_bounded_ls,24.237504281739024,5.794278367353245,0.13474735765137147,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.87481996685775,1034.9927986743098,0.11431065498003173,0.0749860611586737,0.0,7.016374893612571,0.0,31.300185304142218,9.591459138973875,1.962615573354719e-17
379,2.799929807067313e-17,5.551115123125783e-17,6.302568191399433e-17,True,False,stacked_exact,False,25.88418730302758,1035.3674921211032,0.11436310008740508,0.07501912484040592,0.0,7.019411586092844,0.0,0.14461517772129454,31.31251457131699,9.59499859518379,1.3877787807814457e-17,True,False,18.964998597584135,2.7755575615628914e-17,5.551115123125783e-17,True,0.13479693952490934,exact_unbounded_fallback_bounded_ls,24.246293144773155,5.796379454922343,0.13479693952490934,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.88418730302758,1035.3674921211032,0.11436310008740508,0.07501912484040592,0.0,7.019411586092844,0.0,31.31251457131699,9.59499859518379,1.3877787807814457e-17
380,2.8690415109637346e-17,5.721958498152797e-17,6.999106433599e-17,True,False,stacked_exact,False,25.893728241727317,1035.7491296690926,0.11441595472657752,0.07505245489970362,0.0,7.022443130427303,0.0,0.14470261293756637,31.325019525824793,9.598586863732962,1.962615573354719e-17,True,False,18.977262612143875,2.7755575615628914e-17,5.551115123125783e-17,True,0.13484798144829893,exact_unbounded_fallback_bounded_ls,24.25525931137033,5.798522929124481,0.13484798144829893,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.893728241727317,1035.7491296690926,0.11441595472657752,0.07505245489970362,0.0,7.022443130427303,0.0,31.325019525824793,9.598586863732962,1.962615573354719e-17
381,6.206941440966717e-17,8.326672684688674e-17,1.2009896015459873e-16,True,False,stacked_exact,False,25.903417756693553,1036.1367102677425,0.1144692179325309,0.0750860551264948,1.1102230246251565e-16,7.025503460051884,0.0,0.14479080315506146,31.337674372554954,9.602220618607255,0.0,True,False,18.989666355063115,5.551115123125783e-17,8.326672684688674e-17,True,0.1348997387667178,exact_unbounded_fallback_bounded_ls,24.264361815188714,5.800698996443563,0.13489973876671776,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.903417756693553,1036.1367102677425,0.1144692179325309,0.0750860551264948,1.1102230246251565e-16,7.025503460051884,0.0,31.337674372554954,9.602220618607255,0.0
382,2.7887610464999214e-17,2.7755575615628914e-17,4.3642398807168126e-17,True,False,stacked_exact,False,25.913241758784483,1036.529670351379,0.11452288812976302,0.07511993068628882,0.0,7.028597483794905,0.0,0.14487959049144938,31.35046742086051,9.605897129736839,4.3885418357208765e-17,True,False,19.002196534223586,2.7755575615628914e-17,2.7755575615628914e-17,True,0.13495206896341436,exact_unbounded_fallback_bounded_ls,24.273589536496328,5.802904998568664,0.13495206896341436,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.913241758784483,1036.529670351379,0.11452288812976302,0.07511993068628882,0.0,7.028597483794905,0.0,31.35046742086051,9.605897129736839,4.3885418357208765e-17
383,5.561946577567963e-17,5.721958498152797e-17,8.474001842884372e-17,True,False,stacked_exact,False,25.923200238508517,1036.9280095403406,0.11457699436366067,0.07515412262183241,0.0,7.031722826074816,0.0,0.14496895138673116,31.363390910375532,9.609613918007774,1.3877787807814457e-17,True,False,19.01484627696624,5.551115123125783e-17,5.551115123125783e-17,True,0.13500494342187866,exact_unbounded_fallback_bounded_ls,24.282933658656933,5.805138827772684,0.13500494342187866,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.923200238508517,1036.9280095403406,0.11457699436366067,0.07515412262183241,0.0,7.031722826074816,0.0,31.363390910375532,9.609613918007774,1.3877787807814457e-17
384,1.0842021724855044e-18,0.0,2.458013925124989e-17,True,False,stacked_exact,False,25.933289229600643,1037.3315691840257,0.11463140006957653,0.07518850202577587,0.0,7.034865117020034,0.0,0.14505914423074714,31.376448755084592,9.613370212795806,1.3877787807814457e-17,True,False,19.027624960282886,1.0842021724855044e-18,0.0,True,0.13505864926569638,exact_unbounded_fallback_bounded_ls,24.292410057861364,5.807404279457492,0.13505864926569636,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.933289229600643,1037.3315691840257,0.11463140006957653,0.07518850202577587,0.0,7.034865117020034,0.0,31.376448755084592,9.613370212795806,1.3877787807814457e-17
385,4.662069341687669e-18,1.3877787807814457e-17,2.1035580431596463e-17,True,False,stacked_exact,False,25.943460916320532,1037.738436652821,0.11468618907396075,0.07522313900333039,0.0,7.038063057787999,0.0,0.14514919117332425,31.389592126392873,9.617157217456802,1.962615573354719e-17,True,False,19.040469446919715,4.662069341687669e-18,1.3877787807814457e-17,True,0.1351121267252465,exact_unbounded_fallback_bounded_ls,24.301948503580874,5.809684564137314,0.1351121267252465,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.943460916320532,1037.738436652821,0.11468618907396075,0.07522313900333039,0.0,7.038063057787999,0.0,31.389592126392873,9.617157217456802,1.962615573354719e-17
386,2.775748137433345e-17,2.7755575615628914e-17,3.927000111329316e-17,True,False,stacked_exact,False,25.95373411277211,1038.1493645108842,0.11474136801576446,0.07525804455335897,0.0,7.0412892492002666,0.0,0.14523962205238727,31.402838045758735,9.620976447742384,0.0,True,False,19.05340628243063,2.7755575615628914e-17,2.7755575615628914e-17,True,0.1351659579514085,exact_unbounded_fallback_bounded_ls,24.311577839951823,5.811986577363493,0.1351659579514085,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.95373411277211,1038.1493645108842,0.11474136801576446,0.07525804455335897,0.0,7.0412892492002666,0.0,31.402838045758735,9.620976447742384,0.0
387,1.5178830414797062e-18,2.7755575615628914e-17,3.3980943034155514e-17,True,False,stacked_exact,False,25.964112696225857,1038.5645078490345,0.1147969167995371,0.07529320314278365,0.0,7.044535271812424,0.0,0.1453306239523622,31.41619334541096,9.624828722805148,0.0,True,False,19.066445505049145,1.5178830414797062e-18,2.7755575615628914e-17,True,0.13522034203348798,exact_unbounded_fallback_bounded_ls,24.321308703091095,5.814312861832725,0.13522034203348798,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.964112696225857,1038.5645078490345,0.1147969167995371,0.07529320314278365,0.0,7.044535271812424,0.0,31.41619334541096,9.624828722805148,0.0
388,2.809234570782673e-17,2.7755575615628914e-17,4.2135570215159755e-17,True,False,stacked_exact,False,25.974591817264088,1038.9836726905637,0.11485285594814185,0.0753286387257833,0.0,7.0478062454607855,0.0,0.14542208045906074,31.42965215308282,9.628712974553,1.3877787807814457e-17,True,False,19.079579551726326,2.7755575615628914e-17,2.7755575615628914e-17,True,0.13527513646685693,exact_unbounded_fallback_bounded_ls,24.331130450890583,5.8166608734160405,0.1352751364668569,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.974591817264088,1038.9836726905637,0.11485285594814185,0.0753286387257833,0.0,7.0478062454607855,0.0,31.42965215308282,9.628712974553,1.3877787807814457e-17
389,2.0599841277224584e-18,0.0,2.5484328045784986e-17,True,False,stacked_exact,False,25.98517995425475,1039.40719817019,0.11490919779655968,0.0753643756911523,0.0,7.05109503997151,0.0,0.14551414595767254,31.443219448265893,9.632629653173822,1.3877787807814457e-17,True,False,19.09281616747957,2.0599841277224584e-18,0.0,True,0.13533052733307138,exact_unbounded_fallback_bounded_ls,24.341052204849884,5.819032792721936,0.13533052733307135,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.98517995425475,1039.40719817019,0.11490919779655968,0.0753643756911523,0.0,7.05109503997151,0.0,31.443219448265893,9.632629653173822,1.3877787807814457e-17
390,5.9631119486702744e-18,0.0,1.8881874411067894e-17,True,False,stacked_exact,False,25.995880466899425,1039.8352186759769,0.11496583307291819,0.07540031353813144,0.0,7.054395036227214,0.0,0.1456069653986548,31.456898956798884,9.63657885573204,1.3877787807814457e-17,True,False,19.10616184792513,5.9631119486702744e-18,0.0,True,0.13538664855764684,exact_unbounded_fallback_bounded_ls,24.35108265630018,5.821430697521772,0.13538664855764684,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,25.995880466899425,1039.8352186759769,0.11496583307291819,0.07540031353813144,0.0,7.054395036227214,0.0,31.456898956798884,9.63657885573204,1.3877787807814457e-17
391,5.556713305664984e-17,5.551115123125783e-17,9.461077394508623e-17,True,False,stacked_exact,False,26.00665136264314,1040.2660545057256,0.11502280118017132,0.07543648342886888,0.0,7.0577379581987145,0.0,0.14569976453110797,31.470653561936373,9.640554141219612,1.3877787807814457e-17,True,False,19.119567885144107,5.551115123125783e-17,5.551115123125783e-17,True,0.13544271669945193,exact_unbounded_fallback_bounded_ls,24.361173603503524,5.823843064587572,0.13544271669945193,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.00665136264314,1040.2660545057256,0.11502280118017132,0.07543648342886888,0.0,7.0577379581987145,0.0,31.470653561936373,9.640554141219612,1.3877787807814457e-17
392,7.914675859144182e-18,0.0,1.570248164575734e-17,True,False,stacked_exact,False,26.01750309762488,1040.7001239049948,0.11508013851090923,0.07547292568105841,0.0,7.061110552699656,0.0,0.14579277056146128,31.484488814081022,9.64455555937139,1.3877787807814457e-17,True,False,19.133044234380648,7.914675859144182e-18,0.0,True,0.13549894282970923,exact_unbounded_fallback_bounded_ls,24.37133127000647,5.826271381735932,0.1354989428297092,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.01750309762488,1040.7001239049948,0.11508013851090923,0.07547292568105841,0.0,7.061110552699656,0.0,31.484488814081022,9.64455555937139,1.3877787807814457e-17
393,1.6263032587282567e-18,2.7755575615628914e-17,3.2014935021268566e-17,True,False,stacked_exact,False,26.028451048681085,1041.1380419472434,0.11513778698451867,0.07550958936212503,0.0,7.0644950933207555,0.0,0.1458863781056842,31.498420253295194,9.648585231411255,3.1031676915590914e-17,True,False,19.146612970786975,1.6263032587282567e-18,2.7755575615628914e-17,True,0.13555576255593163,exact_unbounded_fallback_bounded_ls,24.381581618469287,5.828721855665325,0.1355557625559316,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.028451048681085,1041.1380419472434,0.11513778698451867,0.07550958936212503,0.0,7.0644950933207555,0.0,31.498420253295194,9.648585231411255,3.1031676915590914e-17
394,1.0842021724855044e-19,2.7755575615628914e-17,3.8799903551726285e-17,True,False,stacked_exact,False,26.039476451366696,1041.579058054668,0.11519572302097203,0.07554644364504581,0.0,7.067906926084892,0.0,0.14598023345996167,31.512431749327035,9.652640497507383,1.3877787807814457e-17,True,False,19.160252520346624,1.0842021724855044e-19,2.7755575615628914e-17,True,0.13561279023510908,exact_unbounded_fallback_bounded_ls,24.391902290352558,5.831189141287419,0.1356127902351091,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.039476451366696,1041.579058054668,0.11519572302097203,0.07554644364504581,0.0,7.067906926084892,0.0,31.512431749327035,9.652640497507383,1.3877787807814457e-17
395,2.168404344971009e-19,2.7755575615628914e-17,2.7777728627753813e-17,True,False,stacked_exact,False,26.050568519890316,1042.0227407956124,0.1152539570066454,0.07558348694886348,0.0,7.071354373799661,0.0,0.14607411405069762,31.52651233329682,9.656719400216911,0.0,True,False,19.173948648014587,2.168404344971009e-19,2.7755575615628914e-17,True,0.13566977656388643,exact_unbounded_fallback_bounded_ls,24.402277156209852,5.833669382656428,0.13566977656388643,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.050568519890316,1042.0227407956124,0.1152539570066454,0.07558348694886348,0.0,7.071354373799661,0.0,31.52651233329682,9.656719400216911,0.0
396,8.673617379884035e-19,0.0,2.6831981774301832e-17,True,False,stacked_exact,False,26.061731261995767,1042.4692504798309,0.11531254727647396,0.07562077289901707,0.0,7.07483361877348,0.0,0.1461680977585278,31.54066603196571,9.660822687062819,2.7755575615628914e-17,True,False,19.187706496222823,8.673617379884035e-19,0.0,True,0.13572683957498718,exact_unbounded_fallback_bounded_ls,24.412712492970215,5.836164080350703,0.13572683957498718,exact,x_s_exact,u_s_exact,y_s_exact,d_s_exact,26.061731261995767,1042.4692504798309,0.11531254727647396,0.07562077289901707,0.0,7.07483361877348,0.0,31.54066603196571,9.660822687062819,2.7755575615628914e-17
