event_kind,event_anchor,k,y_sp,dhat_k,us_exact,us_bounded,solve_mode,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_residual_norm,dhat_delta_inf
setpoint_change,1200,1197,"[2.751989057031519, 0.5060686884724044]","[2.734333173485089, 0.4926969214767383]","[3.9057602920345387, 3.1000094900220976]","[3.9057602920345387, 3.1000094900220976]",exact_bounded,5.421010862427522e-20,6.938893903907228e-18,0.0,7.3177031842952545e-06
setpoint_change,1200,1198,"[2.751989057031519, 0.5060686884724044]","[2.7343403172260916, 0.4926930616850431]","[3.9037080660802745, 3.098941036542915]","[3.9037080660802745, 3.098941036542915]",exact_bounded,1.3552527156068805e-19,6.938893903907228e-18,0.0,7.1437410027463955e-06
setpoint_change,1200,1199,"[2.751989057031519, 0.5060686884724044]","[2.7343472949653638, 0.4926894829297036]","[3.901713269307355, 3.0978935751786567]","[3.901713269307355, 3.0978935751786567]",exact_bounded,1.3877787807814457e-17,6.938893903907228e-18,0.0,6.977739272162609e-06
setpoint_change,1200,1200,"[-2.210727904737378, -3.3325198391259487]","[2.7343541134308733, 0.4926857622216446]","[-1089.8564218957151, -869.8588113844518]","[9.959999999999997, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.249000902703301e-16,8.881784197001252e-16,6.0822145129205705,6.818465509539351e-06
setpoint_change,1200,1201,"[-2.210727904737378, -3.3325198391259487]","[2.734360776891369, 0.49268217233096573]","[-1089.8583356189488, -869.8598082133486]","[9.959999999999997, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,8.326672684688674e-17,3.552713678800501e-15,6.082217814417145,6.663460495826001e-06
setpoint_change,1200,1202,"[-2.210727904737378, -3.3325198391259487]","[2.733162977789471, 0.2940932701941183]","[-1099.6568059470635, -865.6865340362604]","[9.959999998977922, -7.499999999977748]",exact_unbounded_fallback_bounded_ls,3.400058012914542e-16,4.440892098500626e-16,5.967162157258955,0.19858890213684743
setpoint_change,1200,1203,"[-2.210727904737378, -3.3325198391259487]","[2.727235380841788, -0.07039113452093154]","[-1116.67190444552, -857.4288763284371]","[9.959999999999997, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,8.326672684688674e-17,2.220446049250313e-15,5.7646383728807935,0.36448440471504984
setpoint_change,1200,1204,"[-2.210727904737378, -3.3325198391259487]","[2.7115023726333725, -0.5416176351432838]","[-1136.5737958025275, -845.4585842894545]","[9.959999999999864, -7.499999999999989]",exact_unbounded_fallback_bounded_ls,6.245004513516506e-17,4.440892098500626e-16,5.520316514504281,0.4712265006223522
setpoint_change,1200,1205,"[-2.210727904737378, -3.3325198391259487]","[2.6809467674616316, -1.0754623108985137]","[-1155.8129329530575, -829.8554796223958]","[9.959999999999942, -7.499999999999997]",exact_unbounded_fallback_bounded_ls,1.5959455978986625e-16,0.0,5.269072595861368,0.53384467575523
dhat_jump,2,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-1.9522948969692533, 7.3]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7483447840096713,0.0
dhat_jump,2,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-1.9522948969692533, 7.3]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7483447840096713,0.0
dhat_jump,2,2,"[2.751989057031519, 0.5060686884724044]","[0.0004778023563196573, 0.08641375656701723]","[693.3984338214884, 449.7458502208057]","[5.136715102028067, 7.299999999994787]",exact_unbounded_fallback_bounded_ls,2.0816681711721685e-17,9.992007221626409e-16,2.737153610982674,0.08641375656701723
dhat_jump,2,3,"[2.751989057031519, 0.5060686884724044]","[0.0028789020506191218, 0.24494627564185595]","[700.8451599200305, 446.1825890647644]","[9.959999999829273, 7.3]",exact_unbounded_fallback_bounded_ls,3.469446951953614e-17,1.4988010832439613e-15,2.716903549762809,0.15853251907483873
dhat_jump,2,4,"[2.751989057031519, 0.5060686884724044]","[0.009392233675838952, 0.448274769906725]","[709.5040905919514, 441.06170620003786]","[9.959999999331357, 7.29999999999973]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,2.3314683517128287e-15,2.700109760029414,0.20332849426486904
dhat_jump,2,5,"[2.751989057031519, 0.5060686884724044]","[0.022356619586665676, 0.6747083946339117]","[717.6634461944699, 434.4429032524379]","[9.959999999999978, 7.299999999996856]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,5.551115123125783e-16,2.693691395233661,0.22643362472718676
dhat_jump,2,6,"[2.751989057031519, 0.5060686884724044]","[0.043732493865085764, 0.9094866977684679]","[724.0625487907308, 426.3076390617896]","[9.959999999999997, 7.299999999999493]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,6.661338147750939e-16,2.699325374773098,0.23477830313455617
dhat_jump,2,7,"[2.751989057031519, 0.5060686884724044]","[0.07480465269619732, 1.142801252569655]","[727.8683255581444, 416.6464682244749]","[9.95999999999977, 0.22062386845835283]",exact_unbounded_fallback_bounded_ls,1.7763568394002505e-15,4.440892098500626e-16,2.712037142225251,0.233314554801187
dhat_jump,3,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-1.9522948969692533, 7.3]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7483447840096713,0.0
dhat_jump,3,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-1.9522948969692533, 7.3]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7483447840096713,0.0
dhat_jump,3,2,"[2.751989057031519, 0.5060686884724044]","[0.0004778023563196573, 0.08641375656701723]","[693.3984338214884, 449.7458502208057]","[5.136715102028067, 7.299999999994787]",exact_unbounded_fallback_bounded_ls,2.0816681711721685e-17,9.992007221626409e-16,2.737153610982674,0.08641375656701723
