residual_dyn_norm_mean,residual_dyn_norm_std,residual_dyn_norm_max,residual_out_norm_mean,residual_out_norm_std,residual_out_norm_max,residual_total_norm_mean,residual_total_norm_std,residual_total_norm_max,u_applied_minus_u_s_norm_mean,u_applied_minus_u_s_norm_std,u_applied_minus_u_s_norm_max,y_current_minus_y_s_norm_mean,y_current_minus_y_s_norm_std,y_current_minus_y_s_norm_max,xhat_minus_x_s_norm_mean,xhat_minus_x_s_norm_std,xhat_minus_x_s_norm_max,rhs_output_norm_mean,rhs_output_norm_std,rhs_output_norm_max,u_s_dev_norm_mean,u_s_dev_norm_std,u_s_dev_norm_max,x_s_norm_mean,x_s_norm_std,x_s_norm_max,reduced_rhs_exact_residual_norm_mean,reduced_rhs_exact_residual_norm_std,reduced_rhs_exact_residual_norm_max,reduced_rhs_bounded_residual_norm_mean,reduced_rhs_bounded_residual_norm_std,reduced_rhs_bounded_residual_norm_max
1.3152096722840664e-16,3.8074189378707154e-16,3.565220974247668e-15,3.3824498002264834e-16,5.669085547715933e-16,4.440892098500626e-15,4.848864192137062e-16,6.949020670465583e-16,6.025252910022503e-15,293.7588720349444,329.0988007246581,1475.6177989668731,1.4390556998889161,1.7290684197814137,9.957226568408121,112.56377320942305,127.41268967713034,705.2100424651902,1.818129472538714,2.531634464164737,17.24011350063,294.05813260655896,328.1542016638972,1472.1976801541593,94.89381448046912,105.75326230711009,495.91906729284864,1.7658583686977563e-16,2.990551143321748e-16,2.220446049250313e-15,1.689016686371943,2.484019080080291,16.975733990336426
