k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm
325,4.336808689942018e-19,1.1102230246251565e-16,1.1150856670603504e-16,True,False,stacked_exact,False,87.38919037486477,3495.5676149945903,0.4554938698921418,0.2938358471217199,1.1102230246251565e-16,28.88227665009709,0.0,0.38179924871176746,81.99805094320176,25.101148728073486,0.0,True,False,65.81969774351468,4.336808689942018e-19,1.1102230246251565e-16,True,0.2486466009872103,exact_unbounded_fallback_bounded_ls,65.819697743515,15.92780224846539,0.2486466009872103
326,1.474514954580286e-17,1.1102230246251565e-16,1.12542786658858e-16,True,False,stacked_exact,False,86.35495422224271,3454.1981688897095,0.45002256268170787,0.2911746855431351,1.1102230246251565e-16,28.627587441263152,0.0,0.3757442455407238,80.97443676757808,24.798285620777914,0.0,True,False,64.84258845035876,1.474514954580286e-17,1.1102230246251565e-16,True,0.244955382205212,exact_unbounded_fallback_bounded_ls,64.84258845035876,15.691350219131277,0.244955382205212
327,1.0842021724855044e-17,5.551115123125783e-17,5.683148671665823e-17,True,False,stacked_exact,False,85.35790485089511,3414.3161940358045,0.44459798997093325,0.288417193743731,0.0,28.38775590669455,0.0,0.36974481816376564,79.98768944451041,24.50771075620021,5.551115123125783e-17,True,False,63.89660992675192,1.0842021724855044e-17,5.551115123125783e-17,True,0.24138176590849078,exact_unbounded_fallback_bounded_ls,63.89660992675293,15.462431530250809,0.24138176590849078
328,2.42861286636753e-17,0.0,5.465040349223696e-17,True,False,stacked_exact,False,84.39587473051078,3375.834989220432,0.4392212209630124,0.28557633831656265,0.0,28.15998883426741,0.0,0.3638212180573819,79.03568786387272,24.228544907057746,5.551115123125783e-17,True,False,62.98046462422414,2.42861286636753e-17,0.0,True,0.2379208503574675,exact_unbounded_fallback_bounded_ls,62.98046462422414,15.240732225532495,0.2379208503574675
329,7.37257477290143e-18,1.1102230246251565e-16,1.2206488309142738e-16,True,False,stacked_exact,False,83.46820440935544,3338.7281763742176,0.43388732026173343,0.28265952350152557,1.1102230246251565e-16,27.93986460997459,0.0,0.3580313819510233,78.11783085429397,23.960116423783454,6.206335383118183e-17,True,False,62.09501757389056,7.37257477290143e-18,1.1102230246251565e-16,True,0.23457590337437692,exact_unbounded_fallback_bounded_ls,62.09501757398907,15.026461634177894,0.23457590337437692
330,2.6020852139652106e-18,5.551115123125783e-17,6.758693496041913e-17,True,False,stacked_exact,False,82.57195452398493,3302.8781809593975,0.4285927451298707,0.27967464870322545,0.0,27.725406183285,0.0,0.35238173263814404,77.23119617233061,23.701371587891263,5.551115123125783e-17,True,False,61.23802969366126,2.6020852139652106e-18,5.551115123125783e-17,True,0.23133846639371658,exact_unbounded_fallback_bounded_ls,61.23802969366126,14.819077918033054,0.23133846639371658
331,1.734723475976807e-18,0.0,4.460429307402634e-17,True,False,stacked_exact,False,81.70365138145334,3268.1460552581334,0.4233345157655966,0.27662937249718195,0.0,27.514943494914682,0.0,0.3468709590598232,76.37233476944026,23.451135887782137,5.551115123125783e-17,True,False,60.40665786972569,1.734723475976807e-18,0.0,True,0.22819779900591344,exact_unbounded_fallback_bounded_ls,60.40665786972569,14.617893067714,0.22819779900591344
332,1.112668257067682e-16,1.1102230246251565e-16,1.8513023627998418e-16,True,False,stacked_exact,False,80.85971819027444,3234.388727610977,0.4181106676671044,0.2735315719810516,1.1102230246251565e-16,27.306978765619675,0.0,0.3414949165065157,75.53768012404599,23.20821510146444,1.1443916996305594e-16,True,False,59.597904117775016,1.1102230246251565e-16,1.1102230246251565e-16,True,0.2251425757469544,exact_unbounded_fallback_bounded_ls,59.59790411783351,14.422181597428896,0.22514257574695437
333,0.0,5.551115123125783e-17,5.96165179716053e-17,True,False,stacked_exact,False,80.0368264731166,3201.4730589246637,0.4129196217316615,0.2703887867105964,0.0,27.100032381667294,0.0,0.33625168624932067,74.72393247527687,22.971485475575832,0.0,True,False,58.8090514412591,0.0,5.551115123125783e-17,True,0.2221625326377589,exact_unbounded_fallback_bounded_ls,58.8090514412591,14.23128601545848,0.2221625326377589
334,2.168404344971009e-18,5.551115123125783e-17,7.906905467030554e-17,True,False,stacked_exact,False,79.23188249777445,3169.2752999109784,0.40776073412270314,0.2672087937625559,0.0,26.892857034796467,0.0,0.3311380671253466,73.92800589548256,22.73990506775104,0.0,True,False,58.03753392073618,2.168404344971009e-18,5.551115123125783e-17,True,0.21924797642348326,exact_unbounded_fallback_bounded_ls,58.03753392073618,14.044585393166246,0.21924797642348326
335,7.806255641895632e-18,5.551115123125783e-17,6.508704661888681e-17,True,False,stacked_exact,False,78.44219870804135,3137.687948321654,0.4026334681243783,0.26399887198850547,0.0,26.684261233700504,0.0,0.32615350473709026,73.1472295444466,22.512550058210017,2.7755575615628914e-17,True,False,57.28119717059538,7.806255641895632e-18,5.551115123125783e-17,True,0.21639076849680675,exact_unbounded_fallback_bounded_ls,57.28119717059538,13.861558387093764,0.21639076849680675
336,3.903127820947816e-18,5.551115123125783e-17,6.14039513005442e-17,True,False,stacked_exact,False,77.66528397428142,3106.6113589712577,0.39753796470089814,0.2607663657077696,0.0,26.47334517851807,0.0,0.3212950337897477,72.37912499748035,22.28858132039265,8.326672684688674e-17,True,False,56.5379899528258,3.903127820947816e-18,5.551115123125783e-17,True,0.2135831599105835,exact_unbounded_fallback_bounded_ls,56.53798995282682,13.681708616400842,0.2135831599105835
337,4.336808689942018e-19,5.551115123125783e-17,6.113045595375031e-17,True,False,stacked_exact,False,76.8989791797647,3075.9591671905882,0.39247411216644024,0.2575178042627389,0.0,26.25929106792961,0.0,0.31656114135475993,71.62154461808011,22.06725956819379,1.1102230246251565e-16,True,False,55.806172119739884,4.336808689942018e-19,5.551115123125783e-17,True,0.21081857692133968,exact_unbounded_fallback_bounded_ls,55.806172119739884,13.50461497678121,0.21081857692133968
338,3.0357660829594124e-18,0.0,5.3886125129823554e-17,True,False,stacked_exact,False,76.14119486342614,3045.6477945370452,0.38744203277666067,0.25425931670227725,0.0,26.0416141910401,0.0,0.31194622227650204,70.87240458540074,21.847901667449346,2.7755575615628914e-17,True,False,55.083955103625755,3.0357660829594124e-18,0.0,True,0.20809026286964538,exact_unbounded_fallback_bounded_ls,55.083955103625755,13.329844653685857,0.20809026286964538
339,5.584220101197091e-17,5.551115123125783e-17,8.295873066708515e-17,True,False,stacked_exact,False,75.39002286044006,3015.6009144176023,0.38244216292832967,0.25099675687346357,0.0,25.819981879043656,0.0,0.30744383728053987,70.12980280447506,21.629894042374485,2.7755575615628914e-17,True,False,54.369677540142206,5.551115123125783e-17,5.551115123125783e-17,True,0.20539194163131805,exact_unbounded_fallback_bounded_ls,54.369677540142206,13.156995610061196,0.20539194163131805
340,5.778380563465591e-17,1.1443916996305594e-16,1.3984831082996884e-16,True,False,stacked_exact,False,74.64380347149742,2985.7521388598966,0.37747536155437333,0.2477358854645968,1.1102230246251565e-16,25.59412657021701,0.0,0.3030484014116581,69.39208997200998,21.41270285561602,3.925231146709438e-17,True,False,53.6619050558142,5.551115123125783e-17,1.1102230246251565e-16,True,0.20271819458394919,exact_unbounded_fallback_bounded_ls,53.6619050558142,12.985720739786396,0.20271819458394919
341,6.5052130349130266e-18,2.7755575615628914e-17,3.059860653575389e-17,True,False,stacked_exact,False,73.90118532492251,2956.0474129969,0.37254201831243977,0.24448151478847233,0.0,25.363781843581066,0.0,0.2987564217833286,68.6579166938439,21.195879441551003,2.7755575615628914e-17,True,False,52.959500451944635,6.5052130349130266e-18,2.7755575615628914e-17,True,0.2000647257401616,exact_unbounded_fallback_bounded_ls,52.959500451944635,12.815744850466471,0.2000647257401616
342,5.815852873680767e-17,0.0,6.38649556783576e-17,True,False,stacked_exact,False,73.16083125037845,2926.4332500151377,0.36764276202988977,0.24123814914812342,0.0,25.128967019044914,0.0,0.2945605462069875,67.92595161635816,20.979015880694266,2.7755575615628914e-17,True,False,52.261238714768254,5.551115123125783e-17,0.0,True,0.1974269073742236,exact_unbounded_fallback_bounded_ls,52.261238714768254,12.646771499366979,0.1974269073742236
343,5.647850449853784e-17,5.551115123125783e-17,8.052041170142433e-17,True,False,stacked_exact,False,72.42160641923465,2896.864256769386,0.36277853198606747,0.23801013959074738,0.0,24.88974767546293,0.0,0.2904540042571522,67.19505746750467,20.76176706044104,8.326672684688674e-17,True,False,51.566063965618596,5.551115123125783e-17,5.551115123125783e-17,True,0.19480075070085554,exact_unbounded_fallback_bounded_ls,51.566063965618596,12.478545172916897,0.19480075070085554
344,5.561946577567963e-17,0.0,7.215513415241086e-17,True,False,stacked_exact,False,71.68263192500923,2867.3052770003696,0.3579498985994673,0.23480105158226183,0.0,24.64615720149093,0.0,0.286432196255092,66.46435989605534,20.543860262078343,0.0,True,False,50.87318725562112,5.551115123125783e-17,0.0,True,0.1921832753135424,exact_unbounded_fallback_bounded_ls,50.873187255621254,12.310874952312412,0.1921832753135424
345,5.56803001126317e-17,0.0,5.696531988048545e-17,True,False,stacked_exact,False,70.94307963115395,2837.723185246158,0.35315757052489044,0.2316141305248983,0.0,24.398418909014783,0.0,0.2824881789502485,65.73303442364103,20.325062110851672,2.7755575615628914e-17,True,False,50.18179383225414,5.551115123125783e-17,0.0,True,0.18957140332751427,exact_unbounded_fallback_bounded_ls,50.1817938322542,12.143563676645016,0.18957140332751427
346,1.0842021724855044e-18,5.551115123125783e-17,5.661780564338948e-17,True,False,stacked_exact,False,70.20230293637285,2808.0921174549144,0.3484024772369515,0.22845245596558045,0.0,24.146777845405282,0.0,0.27861571371578026,65.00042487039025,20.10519238143118,2.7755575615628914e-17,True,False,49.49121929250399,1.0842021724855044e-18,5.551115123125783e-17,True,0.18696262483226336,exact_unbounded_fallback_bounded_ls,49.49121929250399,11.97645055895704,0.18696262483226336
347,5.581904089367314e-17,5.551115123125783e-17,7.875266493253634e-17,True,False,stacked_exact,False,69.45985592732326,2778.3942370929303,0.34368530034248357,0.22531852362045876,0.0,23.891436507456675,0.0,0.2748105212865791,64.26609400098125,19.884130051017046,5.551115123125783e-17,True,False,48.80102460680664,5.551115123125783e-17,5.551115123125783e-17,True,0.1843552813089489,exact_unbounded_fallback_bounded_ls,48.801024606806706,11.809429373921324,0.1843552813089489
348,5.618469141565346e-17,5.551115123125783e-17,8.080554743008565e-17,True,False,stacked_exact,False,68.71537564474275,2748.61502578971,0.3390065526697885,0.22221429068933665,0.0,23.632709752912568,0.0,0.2710671374024011,63.529669057162195,19.66178837668448,2.7755575615628914e-17,True,False,48.11078663998995,5.551115123125783e-17,5.551115123125783e-17,True,0.18174777428285935,exact_unbounded_fallback_bounded_ls,48.11078663998995,11.642397697871584,0.18174777428285935
349,2.3852447794681098e-18,5.551115123125783e-17,7.17170695208516e-17,True,False,stacked_exact,False,67.9685412946947,2718.7416517877878,0.3343668572521789,0.21914146591973604,0.0,23.37100020003992,0.0,0.2673791395211641,62.79083452315898,19.438110495401208,2.7755575615628914e-17,True,False,47.4200978823963,2.3852447794681098e-18,5.551115123125783e-17,True,0.1791385643077905,exact_unbounded_fallback_bounded_ls,47.42009788242584,11.475256944717437,0.1791385643077905
350,5.621857478777693e-17,0.0,7.177141843023433e-17,True,False,stacked_exact,False,67.21918750626507,2688.767500250603,0.32976705915996624,0.2161016950844949,0.0,23.106685970428185,0.0,0.2637412424149747,62.0494213529427,19.213081134589956,5.551115123125783e-17,True,False,46.72869551130598,5.551115123125783e-17,0.0,True,0.17652665851990057,exact_unbounded_fallback_bounded_ls,46.72869551130598,11.307943499393229,0.17652665851990057
351,5.204170427930421e-18,5.551115123125783e-17,7.507473321317611e-17,True,False,stacked_exact,False,66.46734744454095,2658.693897781638,0.3252076838220756,0.21309607390979876,0.0,22.84006158743242,0.0,0.2601504862616498,61.305457446270474,18.986732953371405,0.0,True,False,46.03653536030709,5.204170427930421e-18,5.551115123125783e-17,True,0.17391189007238636,exact_unbounded_fallback_bounded_ls,46.03653536030709,11.140446679839915,0.17391189007238633
352,1.8648277366750676e-17,5.551115123125783e-17,6.644494301675167e-17,True,False,stacked_exact,False,65.71306708553911,2628.522683421565,0.32068922873482,0.21012541296490256,0.0,22.571524891340232,0.0,0.25660253898443197,60.55898718226433,18.75911796514757,3.925231146709438e-17,True,False,45.34354543184464,1.8648277366750676e-17,5.551115123125783e-17,True,0.17129398698048803,exact_unbounded_fallback_bounded_ls,45.34354543184464,10.972749061257463,0.17129398698048803
353,1.0842021724855044e-18,5.551115123125783e-17,7.660867157347424e-17,True,False,stacked_exact,False,64.95646094841491,2598.2584379365967,0.3162120835074588,0.20719018108124307,0.0,22.30148697389749,0.0,0.2530931610989162,59.81011888295673,18.530310448068267,0.0,True,False,44.64970448175256,1.0842021724855044e-18,5.551115123125783e-17,True,0.16867286899027165,exact_unbounded_fallback_bounded_ls,44.64970448175256,10.80484550274043,0.16867286899027165
354,2.8189256484623115e-18,5.551115123125783e-17,6.823677764871989e-17,True,False,stacked_exact,False,64.19768748830168,2567.907499532067,0.31177679647588236,0.2042907997069288,0.0,22.03037684812993,0.0,0.2496180507564126,59.05901201772402,18.300403873052133,2.7755575615628914e-17,True,False,43.95502768543048,2.8189256484623115e-18,5.551115123125783e-17,True,0.1660485934297357,exact_unbounded_fallback_bounded_ls,43.95502768543048,10.636739679084663,0.1660485934297357
355,4.336808689942018e-19,5.551115123125783e-17,7.341345051334449e-17,True,False,stacked_exact,False,63.4370365029074,2537.481460116296,0.30738393383404156,0.2014275686664531,0.0,21.758546967646712,0.0,0.24617462352349082,58.305953449756764,18.069520675284167,2.7755575615628914e-17,True,False,43.259677771189914,4.336808689942018e-19,5.551115123125783e-17,True,0.1634217750364577,exact_unbounded_fallback_bounded_ls,43.259677771189914,10.468470961710807,0.1634217750364577
356,1.1123893155135927e-16,1.1102230246251565e-16,1.4898244361088192e-16,True,False,stacked_exact,False,62.67488880094153,2506.9955520376616,0.30303383165490294,0.19860043901557362,1.1102230246251565e-16,21.486312689468043,0.0,0.24276127356828864,57.5513172796943,17.8378050268514,1.1102230246251565e-16,True,False,42.56391280310806,1.1102230246251565e-16,1.1102230246251565e-16,True,0.16079338869725462,exact_unbounded_fallback_bounded_ls,42.56391280310806,10.300101807930048,0.16079338869725462
357,1.3660947373317356e-17,1.6653345369377348e-16,1.7334220254854095e-16,True,False,stacked_exact,False,61.911600653872625,2476.4640261549052,0.29872675506406954,0.19580915784886707,2.220446049250313e-16,21.21404602189295,0.0,0.23937545068862107,56.795462952116715,17.60540533407209,8.326672684688674e-17,True,False,41.867951020441346,1.3660947373317356e-17,1.6653345369377348e-16,True,0.15816425885300334,exact_unbounded_fallback_bounded_ls,41.867951020441346,10.131685026457824,0.15816425885300334
358,4.553649124439119e-18,1.6653345369377348e-16,1.70209849934036e-16,True,False,stacked_exact,False,61.14754810498084,2445.9019241992337,0.29446327037158626,0.1930536842009902,2.220446049250313e-16,20.942122057993522,0.0,0.23601449710154127,56.03876127864659,17.37247539858092,2.7755575615628914e-17,True,False,41.17201527307116,4.553649124439119e-18,1.6653345369377348e-16,True,0.15553522736210526,exact_unbounded_fallback_bounded_ls,41.17201527307116,9.963274545822111,0.15553522736210526
359,7.37257477290143e-18,0.0,4.9037433326419766e-17,True,False,stacked_exact,False,60.38323924762412,2415.329569904965,0.29024374897581845,0.19033376804837146,0.0,20.670773486768955,0.0,0.23267841414115753,55.2817165501252,17.13919077598501,2.7755575615628914e-17,True,False,40.47650891893286,7.37257477290143e-18,0.0,True,0.15290781798694547,exact_unbounded_fallback_bounded_ls,40.47650891893286,9.794967974944377,0.15290781798694547
360,3.469446951953614e-18,5.551115123125783e-17,7.196709032509235e-17,True,False,stacked_exact,False,59.61916075465853,2384.7664301863415,0.28606821162563206,0.18764875819097995,0.0,20.400256600246426,0.0,0.22936675633639786,54.524818077981415,16.905726237776992,0.0,True,False,39.781809993533315,3.469446951953614e-18,5.551115123125783e-17,True,0.15028345882955202,exact_unbounded_fallback_bounded_ls,39.781809993533315,9.626856795467647,0.15028345882955202
361,1.2793585635328952e-17,5.551115123125783e-17,6.710451458314323e-17,True,False,stacked_exact,False,58.855701189258475,2354.228047570339,0.28193703008592175,0.1849982931831943,0.0,20.13092457781653,0.0,0.22607702385941245,53.76845212920267,16.67224025992017,6.206335383118183e-17,True,False,39.088155485974916,1.2793585635328952e-17,5.551115123125783e-17,True,0.14766304516196047,exact_unbounded_fallback_bounded_ls,39.088155485974916,9.45899835731388,0.14766304516196047
362,1.3010426069826053e-18,5.551115123125783e-17,5.564669138642614e-17,True,False,stacked_exact,False,58.09336123219551,2323.7344492878206,0.27785045039797246,0.18238191315329416,0.0,19.86297538143823,0.0,0.22280934506702385,53.01311205846099,16.438903940154418,5.551115123125783e-17,True,False,38.39594171935403,1.3010426069826053e-18,5.551115123125783e-17,True,0.14504807417109478,exact_unbounded_fallback_bounded_ls,38.395941719354035,9.291488557867234,0.14504807417109478
363,5.421010862427522e-18,5.551115123125783e-17,6.635313012301127e-17,True,False,stacked_exact,False,57.332625630421724,2293.305025216869,0.27380831669504685,0.17979875379755056,0.0,19.596595586860765,0.0,0.21956393473946922,52.25928550432437,16.20588566020878,2.7755575615628914e-17,True,False,37.705562578025024,5.421010862427522e-18,5.551115123125783e-17,True,0.14244003383106088,exact_unbounded_fallback_bounded_ls,37.705562578025024,9.124422726253638,0.14244003383106088
364,1.0842021724855044e-18,5.551115123125783e-17,6.201529459509387e-17,True,False,stacked_exact,False,56.57386304537289,2262.954521814916,0.2698107381555839,0.17724817972168072,0.0,19.33208162246422,0.0,0.21633867724700542,51.50733526132273,15.973332441178878,2.7755575615628914e-17,True,False,37.01724595039965,1.0842021724855044e-18,5.551115123125783e-17,True,0.1398397850342804,exact_unbounded_fallback_bounded_ls,37.01724595039965,8.957856007531628,0.1398397850342804
365,1.0408340855860843e-17,0.0,3.060652713018207e-17,True,False,stacked_exact,False,55.81750849409815,2232.700339763926,0.2658577178257896,0.17472948002914743,0.0,19.069607133636918,0.0,0.21313341992403084,50.75769405198233,15.741397136097634,0.0,True,False,36.331331011508134,1.0408340855860843e-17,0.0,True,0.13724860907983705,exact_unbounded_fallback_bounded_ls,36.331331011508134,8.791870475018646,0.13724860907983705
366,1.1117656704246757e-16,5.551115123125783e-17,1.4312398604525452e-16,True,False,stacked_exact,False,55.063984741564816,2202.559389662593,0.2619492725692154,0.1722419855914567,0.0,18.809332596269748,0.0,0.20994809998112463,50.010786571402974,15.510228983704367,0.0,True,False,35.64815295499525,1.1102230246251565e-16,5.551115123125783e-17,True,0.1346677722263631,exact_unbounded_fallback_bounded_ls,35.64815295499525,8.626547245165574,0.1346677722263631
367,1.734723475976807e-18,5.551115123125783e-17,6.966124862286394e-17,True,False,stacked_exact,False,54.31372142921647,2172.548857168659,0.258085121577199,0.16978475554681008,0.0,18.55138430110539,0.0,0.20678310956791146,49.267041891281565,15.279974446176618,5.551115123125783e-17,True,False,34.96806333780497,1.734723475976807e-18,5.551115123125783e-17,True,0.13209860254800926,exact_unbounded_fallback_bounded_ls,34.96806333780497,8.461971389967701,0.13209860254800926
368,2.168404344971009e-19,1.6653345369377348e-16,1.766426003005232e-16,True,False,stacked_exact,False,53.56706232351648,2142.6824929406594,0.25426561535126896,0.16735751258713494,2.220446049250313e-16,18.29596179335804,0.0,0.20363725284283812,48.526797737325296,15.050763219331879,3.925231146709438e-17,True,False,34.29129567521544,2.168404344971009e-19,1.6653345369377348e-16,True,0.12954198219377003,exact_unbounded_fallback_bounded_ls,34.29129567521544,8.298199422593205,0.12954198219377003
369,5.637851296924623e-18,2.7755575615628914e-17,4.5815218319646784e-17,True,False,stacked_exact,False,52.82451598136302,2112.9806392545206,0.25049047428766064,0.16495946999262362,0.0,18.043019566244357,0.0,0.20051368041778478,47.79056894423746,14.8227454577083,3.925231146709438e-17,True,False,33.618348421939324,5.637851296924623e-18,2.7755575615628914e-17,True,0.12699979417244514,exact_unbounded_fallback_bounded_ls,33.618348421939324,8.135351957476065,0.12699979417244514
370,8.890457814381136e-18,5.551115123125783e-17,5.751648808326089e-17,True,False,stacked_exact,False,52.08643448256176,2083.4573793024706,0.2467597455138328,0.16259019510496112,0.0,17.79268826268038,0.0,0.19741216335113937,47.05869335209331,14.596041675024841,5.551115123125783e-17,True,False,32.9494828043187,8.890457814381136e-18,5.551115123125783e-17,True,0.12447302531691717,exact_unbounded_fallback_bounded_ls,32.9494828043187,7.973492215761774,0.12447302531691717
371,9.75781955236954e-18,5.551115123125783e-17,7.429794342731197e-17,True,False,stacked_exact,False,51.35317820262014,2054.1271281048057,0.243072731526246,0.16024855700812893,0.0,17.544982680589595,0.0,0.19433425939731463,46.331553061963845,14.370770791399394,2.7755575615628914e-17,True,False,32.285046355582814,9.75781955236954e-18,5.551115123125783e-17,True,0.12196298850097832,exact_unbounded_fallback_bounded_ls,32.285046355582814,7.812704293786499,0.12196298850097832
372,6.071532165918825e-18,5.551115123125783e-17,7.522531805180635e-17,True,False,stacked_exact,False,50.624910057770634,2024.9964023108255,0.2394295486157648,0.15793420575388925,0.0,17.30014546439279,0.0,0.19127699061016737,45.60929316405705,14.147012164384549,2.7755575615628914e-17,True,False,31.625068540264657,6.071532165918825e-18,5.551115123125783e-17,True,0.11946979503258394,exact_unbounded_fallback_bounded_ls,31.625068540264657,7.652995323441472,0.11946979503258394
373,3.0357660829594124e-18,0.0,4.037478604423672e-17,True,False,stacked_exact,False,49.90197334644671,1996.0789338578682,0.23582997583455176,0.155646571974895,0.0,17.05812296282544,0.0,0.18824253848689218,44.89227002292756,13.924869745609126,2.7755575615628914e-17,True,False,30.969894328085587,3.0357660829594124e-18,0.0,True,0.11699474810138087,exact_unbounded_fallback_bounded_ls,30.969894328085587,7.49444878387787,0.11699474810138087
374,2.6020852139652106e-18,5.551115123125783e-17,6.314654798489455e-17,True,False,stacked_exact,False,49.18466232010821,1967.3864928043286,0.2322742256967503,0.15338560322839903,0.0,16.818930813389706,0.0,0.18523183485821568,44.18077315431897,13.704436041399147,2.7755575615628914e-17,True,False,30.31977983802544,2.6020852139652106e-18,5.551115123125783e-17,True,0.11453881524620584,exact_unbounded_fallback_bounded_ls,30.31977983802544,7.337126653571062,0.11453881524620584
375,3.686287386450715e-18,5.551115123125783e-17,7.598027268948195e-17,True,False,stacked_exact,False,48.47336245344213,1938.934498137685,0.22876185118355738,0.15115071403623545,0.0,16.582429670780577,0.0,0.18224855269994486,43.475191926586234,13.485812252422416,2.7755575615628914e-17,True,False,29.675139094425383,3.686287386450715e-18,5.551115123125783e-17,True,0.11210356052386099,exact_unbounded_fallback_bounded_ls,29.675139094428665,7.181129123008583,0.11210356052386099
376,5.421010862427522e-18,5.551115123125783e-17,7.6926224511633e-17,True,False,stacked_exact,False,47.768250493125436,1910.7300197250174,0.22529260062300294,0.14894152638080518,0.0,16.348690634887987,0.0,0.17929230099042867,42.77569590273784,13.26906153329054,0.0,True,False,29.036095201149266,5.421010862427522e-18,5.551115123125783e-17,True,0.10968944898289451,exact_unbounded_fallback_bounded_ls,29.036095201149315,7.026485986771285,0.10968944898289451
377,1.0842021724855044e-18,2.7755575615628914e-17,3.881406082532524e-17,True,False,stacked_exact,False,47.06947120998612,1882.7788483994448,0.22186578333438559,0.14675724780330215,0.0,16.1177222161784,0.0,0.17636340071475579,42.08244371784373,13.054236385813484,2.7755575615628914e-17,True,False,28.402783056753314,1.0842021724855044e-18,2.7755575615628914e-17,True,0.10729699022865324,exact_unbounded_fallback_bounded_ls,28.402783056753314,6.873229875496542,0.10729699022865324
378,2.883244014823445e-17,5.551115123125783e-17,7.910980974669534e-17,True,False,stacked_exact,False,46.37705136736565,1855.0820546946259,0.2184815048496566,0.14459787416090203,0.0,15.889657897957848,0.0,0.17345956834391293,41.395447390715674,12.841362940510319,1.3877787807814457e-17,True,False,27.77514647489587,2.7755575615628914e-17,5.551115123125783e-17,True,0.10492597200638466,exact_unbounded_fallback_bounded_ls,27.77514647489587,6.72134720622602,0.10492597200638466
379,3.0357660829594124e-18,5.551115123125783e-17,5.755407299835549e-17,True,False,stacked_exact,False,45.69121000904664,1827.6484003618655,0.21513941121122873,0.1424630622806439,0.0,15.664339504707968,0.0,0.1705837126268024,40.71494014073404,12.630495007207152,4.163336342344337e-17,True,False,27.15345384706857,3.0357660829594124e-18,5.551115123125783e-17,True,0.10257740821670522,exact_unbounded_fallback_bounded_ls,27.15345384706857,6.570902922847701,0.10257740821670522
380,2.8891902817327954e-17,5.551115123125783e-17,6.670284742189765e-17,True,False,stacked_exact,False,45.01208511124913,1800.4834044499653,0.21183920443426782,0.14035255247857698,0.0,15.441738332126672,0.0,0.1677364726504387,40.04104472599863,12.421669466200958,2.7755575615628914e-17,True,False,26.53782079637766,2.7755575615628914e-17,5.551115123125783e-17,True,0.10025173564819569,exact_unbounded_fallback_bounded_ls,26.53782079637766,6.421925005161624,0.10025173564819569
381,7.589415207398531e-18,1.1102230246251565e-16,1.1162371245913962e-16,True,False,stacked_exact,False,44.33975561608293,1773.5902246433172,0.2085802526312074,0.13826576717522393,1.1102230246251565e-16,15.221822019325002,0.0,0.1649184119813157,39.37385925867713,12.214915284298739,1.3877787807814457e-17,True,False,25.928341259577564,7.589415207398531e-18,1.1102230246251565e-16,True,0.09794930916506081,exact_unbounded_fallback_bounded_ls,25.928341259577564,6.274436185074524,0.09794930916506081
382,1.5178830414797062e-18,0.0,1.2859944267370544e-17,True,False,stacked_exact,False,43.67421000546313,1746.9684002185254,0.20536244906573875,0.13620263338720243,0.0,15.004672961268282,0.0,0.16212781825182226,38.71336011428042,12.01024063466753,1.962615573354719e-17,True,False,25.324947202755183,1.5178830414797062e-18,0.0,True,0.09566987175607405,exact_unbounded_fallback_bounded_ls,25.324947202755183,6.1284199989163195,0.09566987175607405
383,2.828001655808305e-17,1.1102230246251565e-16,1.1920972109178297e-16,True,False,stacked_exact,False,43.01555316521137,1720.622126608455,0.2021854924116081,0.13416295554541358,1.1102230246251565e-16,14.790186168007365,0.0,0.159366293310663,38.059664672525706,11.807671265773525,0.0,True,False,24.727777711503784,2.7755575615628914e-17,1.1102230246251565e-16,True,0.09341394884388547,exact_unbounded_fallback_bounded_ls,24.727777711503784,5.983910104230379,0.09341394884388547
384,3.469446951953614e-18,5.551115123125783e-17,6.059590306027164e-17,True,False,stacked_exact,False,42.36387363890305,1694.554945556122,0.19904914069411903,0.13214663106441207,0.0,14.57830718781221,0.0,0.15663461480351076,37.41285071388955,11.60722696052878,1.3877787807814457e-17,True,False,24.13691679430088,3.469446951953614e-18,5.551115123125783e-17,True,0.0911818577867192,exact_unbounded_fallback_bounded_ls,24.13691679430088,5.840926830359739,0.0911818577867192
385,2.168404344971009e-18,5.551115123125783e-17,5.669985965913297e-17,True,False,stacked_exact,False,41.719229004248255,1668.7691601699303,0.19595292032520606,0.1301533551297025,0.0,14.368970585034964,0.0,0.15393373129091958,36.77299227084426,11.40892453900871,2.7755575615628914e-17,True,False,23.55245043936801,2.168404344971009e-18,5.551115123125783e-17,True,0.08897392342166428,exact_unbounded_fallback_bounded_ls,23.55245043936805,5.6994909857111455,0.08897392342166428
