event_kind,event_anchor,k,y_sp,dhat_k,us_exact,us_bounded,solve_mode,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_residual_norm,dhat_delta_inf
dhat_jump,792,789,"[-2.210727904737378, -3.3325198391259487]","[-1.9645223677284693, -3.0077679797706653]","[-47.42474001902364, -46.00088683348063]","[9.959999999951473, -7.499999999999969]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,1.1102230246251565e-16,0.24010181650330897,0.07239774129505228
dhat_jump,792,790,"[-2.210727904737378, -3.3325198391259487]","[-1.8952676017374577, -3.000855173371608]","[-65.06318492789829, -57.247695572792544]","[9.959999999951595, -7.499999999999946]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,0.0,0.30908304808598613,0.06925476599101166
dhat_jump,792,791,"[-2.210727904737378, -3.3325198391259487]","[-1.8299320349313102, -3.0079641596434827]","[-82.3973483333772, -67.58478056547739]","[9.959999998782536, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,1.1102230246251565e-16,0.3719512656566162,0.0653355668061475
dhat_jump,792,792,"[-2.210727904737378, -3.3325198391259487]","[-1.7691469581223505, -3.0278180616004904]","[-99.19823704558532, -76.93648274348878]","[8.81604974123972, -7.499999999999982]",exact_unbounded_fallback_bounded_ls,1.7780915628762273e-17,2.220446049250313e-16,0.429562893132401,0.060785076808959726
dhat_jump,792,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,792,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,792,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,792,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,792,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,793,788,"[-2.210727904737378, -3.3325198391259487]","[-2.0369201090235216, -3.0299899242833312]","[-29.749189078170645, -33.94305031817764]","[9.95999999996805, -7.499999999999838]",exact_unbounded_fallback_bounded_ls,5.551115123125783e-17,5.551115123125783e-17,0.1644922333318129,0.07462250041763241
dhat_jump,793,789,"[-2.210727904737378, -3.3325198391259487]","[-1.9645223677284693, -3.0077679797706653]","[-47.42474001902364, -46.00088683348063]","[9.959999999951473, -7.499999999999969]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,1.1102230246251565e-16,0.24010181650330897,0.07239774129505228
dhat_jump,793,790,"[-2.210727904737378, -3.3325198391259487]","[-1.8952676017374577, -3.000855173371608]","[-65.06318492789829, -57.247695572792544]","[9.959999999951595, -7.499999999999946]",exact_unbounded_fallback_bounded_ls,2.220446049250313e-16,0.0,0.30908304808598613,0.06925476599101166
dhat_jump,793,791,"[-2.210727904737378, -3.3325198391259487]","[-1.8299320349313102, -3.0079641596434827]","[-82.3973483333772, -67.58478056547739]","[9.959999998782536, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,1.1102230246251565e-16,0.3719512656566162,0.0653355668061475
dhat_jump,793,792,"[-2.210727904737378, -3.3325198391259487]","[-1.7691469581223505, -3.0278180616004904]","[-99.19823704558532, -76.93648274348878]","[8.81604974123972, -7.499999999999982]",exact_unbounded_fallback_bounded_ls,1.7780915628762273e-17,2.220446049250313e-16,0.429562893132401,0.060785076808959726
dhat_jump,793,793,"[-2.210727904737378, -3.3325198391259487]","[-1.7133956388117795, -3.058955953729836]","[-115.26594057752486, -85.25457512642316]","[5.687838258908509, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.8214596497756474e-17,0.0,0.4810220639915549,0.05575131931057098
dhat_jump,793,794,"[-2.210727904737378, -3.3325198391259487]","[-1.6630226933142915, -3.099882116602899]","[-130.43479469016324, -92.51376742800622]","[1.8112680890245776, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.1102230246251565e-16,2.220446049250313e-16,0.5259304395841373,0.05037294549748794
dhat_jump,793,795,"[-2.210727904737378, -3.3325198391259487]","[-1.6182431917751965, -3.149111606581885]","[-144.57333600641124, -98.70933209765819]","[-2.6895514895858224, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,2.220446049250313e-16,0.5642587733206866,0.04922948997898624
dhat_jump,793,796,"[-2.210727904737378, -3.3325198391259487]","[-1.579154193633486, -3.2051895231534893]","[-157.5822862839175, -103.85486781580343]","[-7.694188345893872, -7.499999999999999]",exact_unbounded_fallback_bounded_ls,1.9081958235744878e-17,2.220446049250313e-16,0.5960911922807304,0.0560779165716041
dhat_jump,793,797,"[-2.210727904737378, -3.3325198391259487]","[-1.5457483494291167, -3.2667054761384855]","[-169.39175555091262, -107.97982778371663]","[-9.999999999999975, -7.4999999999999805]",exact_unbounded_fallback_bounded_ls,2.688821387764051e-17,0.0,0.6227287741912501,0.061515952984996236
dhat_jump,793,798,"[-2.210727904737378, -3.3325198391259487]","[-1.517928514773481, -3.33230387594007]","[-179.9579696739509, -111.12696940224936]","[-9.999999999061254, -7.499999984533087]",exact_unbounded_fallback_bounded_ls,1.3877787807814457e-17,4.440892098500626e-16,0.6497600552193029,0.06559839980158433
