event_kind,event_anchor,k,y_sp,dhat_k,us_exact,us_bounded,solve_mode,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_residual_norm,dhat_delta_inf
setpoint_change,1200,1200,"[-2.210727904737378, -3.3325198391259487]","[2.7420730910846713, 0.5260450478424047]","[-1090.1633549917176, -871.7656691089438]","[9.865999231857156, -6.114997888932145]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,8.881784197001252e-16,6.128712422019309,0.00013995172942082856
setpoint_change,1200,1201,"[-2.210727904737378, -3.3325198391259487]","[2.7422062812495933, 0.5259065075120902]","[-1090.2050066036677, -871.7842550077934]","[9.959999999922765, -7.15933949062317]",exact_unbounded_fallback_bounded_ls,2.1510571102112408e-16,1.7763568394002505e-15,6.113010006098725,0.00013854033031446278
setpoint_change,1200,1202,"[-2.210727904737378, -3.3325198391259487]","[2.7337608439670236, 0.14515489550107535]","[-1107.3941635102706, -862.7966324195542]","[9.764505135492652, -6.990879607721588]",exact_unbounded_fallback_bounded_ls,5.551115123125783e-17,3.9968028886505635e-15,5.8931131018413785,0.3807516120110149
setpoint_change,1200,1203,"[-2.210727904737378, -3.3325198391259487]","[2.718364353630015, -0.3757046980814878]","[-1129.91015874185, -849.8853121786002]","[9.222072740657913, -6.556515130654698]",exact_unbounded_fallback_bounded_ls,1.1796119636642288e-16,2.220446049250313e-15,5.619468910455796,0.5208595935825632
setpoint_change,1200,1204,"[-2.210727904737378, -3.3325198391259487]","[2.6900810120470187, -0.9507941460124774]","[-1151.8392230315974, -833.8198286059285]","[8.613633395020123, -6.004292794338219]",exact_unbounded_fallback_bounded_ls,1.5265566588595902e-16,2.220446049250313e-15,5.347321985957609,0.5750894479309896
setpoint_change,1200,1205,"[-2.210727904737378, -3.3325198391259487]","[2.6433246936541734, -1.5473556865228684]","[-1170.0626358094216, -814.3608877511906]","[7.976611492816796, -5.389644718044802]",exact_unbounded_fallback_bounded_ls,3.552713678800501e-15,1.7763568394002505e-15,5.098077334022465,0.596561540510391
dhat_jump,2,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14793660174622225, 1.950840100821387]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7841283154943843,0.0
dhat_jump,2,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14936829512646213, 2.2044171131015737]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7823547288125914,0.0
dhat_jump,2,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,2,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,2,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,2,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,2,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,2,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,3,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14793660174622225, 1.950840100821387]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7841283154943843,0.0
dhat_jump,3,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14936829512646213, 2.2044171131015737]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7823547288125914,0.0
dhat_jump,3,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,3,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,3,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,3,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,3,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,3,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,3,8,"[2.751989057031519, 0.5060686884724044]","[0.1281270095569775, 1.4030508086682933]","[727.2653414095178, 402.8764707891127]","[1.574521737662222, 1.0014460341292235]",exact_unbounded_fallback_bounded_ls,9.020562075079397e-17,6.661338147750939e-16,2.767290169074903,0.22478120529695356
dhat_jump,4,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14793660174622225, 1.950840100821387]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7841283154943843,0.0
dhat_jump,4,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14936829512646213, 2.2044171131015737]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7823547288125914,0.0
dhat_jump,4,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,4,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,4,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,4,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,4,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,4,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,4,8,"[2.751989057031519, 0.5060686884724044]","[0.1281270095569775, 1.4030508086682933]","[727.2653414095178, 402.8764707891127]","[1.574521737662222, 1.0014460341292235]",exact_unbounded_fallback_bounded_ls,9.020562075079397e-17,6.661338147750939e-16,2.767290169074903,0.22478120529695356
dhat_jump,4,9,"[2.751989057031519, 0.5060686884724044]","[0.18029594740833654, 1.6145904099499235]","[724.4822897563973, 390.2679759737969]","[1.8391906355857999, 0.764955833272634]",exact_unbounded_fallback_bounded_ls,1.0408340855860843e-17,8.881784197001252e-16,2.792380493588274,0.21153960128163019
dhat_jump,5,0,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14793660174622225, 1.950840100821387]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7841283154943843,0.0
dhat_jump,5,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14936829512646213, 2.2044171131015737]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7823547288125914,0.0
dhat_jump,5,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,5,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,5,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,5,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,5,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,5,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,5,8,"[2.751989057031519, 0.5060686884724044]","[0.1281270095569775, 1.4030508086682933]","[727.2653414095178, 402.8764707891127]","[1.574521737662222, 1.0014460341292235]",exact_unbounded_fallback_bounded_ls,9.020562075079397e-17,6.661338147750939e-16,2.767290169074903,0.22478120529695356
dhat_jump,5,9,"[2.751989057031519, 0.5060686884724044]","[0.18029594740833654, 1.6145904099499235]","[724.4822897563973, 390.2679759737969]","[1.8391906355857999, 0.764955833272634]",exact_unbounded_fallback_bounded_ls,1.0408340855860843e-17,8.881784197001252e-16,2.792380493588274,0.21153960128163019
dhat_jump,5,10,"[2.751989057031519, 0.5060686884724044]","[0.24141797082537422, 1.8101373141016603]","[718.559344123597, 376.54404580742573]","[2.0871818861151006, 0.543597989674263]",exact_unbounded_fallback_bounded_ls,2.740863092043355e-16,8.881784197001252e-16,2.817791127789124,0.1955469041517368
dhat_jump,6,1,"[2.751989057031519, 0.5060686884724044]","[0.0, 0.0]","[689.1234624453687, 451.5548418846439]","[-0.14936829512646213, 2.2044171131015737]",exact_unbounded_fallback_bounded_ls,9.367506770274758e-17,8.881784197001252e-16,2.7823547288125914,0.0
dhat_jump,6,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,6,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,6,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,6,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,6,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,6,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,6,8,"[2.751989057031519, 0.5060686884724044]","[0.1281270095569775, 1.4030508086682933]","[727.2653414095178, 402.8764707891127]","[1.574521737662222, 1.0014460341292235]",exact_unbounded_fallback_bounded_ls,9.020562075079397e-17,6.661338147750939e-16,2.767290169074903,0.22478120529695356
dhat_jump,6,9,"[2.751989057031519, 0.5060686884724044]","[0.18029594740833654, 1.6145904099499235]","[724.4822897563973, 390.2679759737969]","[1.8391906355857999, 0.764955833272634]",exact_unbounded_fallback_bounded_ls,1.0408340855860843e-17,8.881784197001252e-16,2.792380493588274,0.21153960128163019
dhat_jump,6,10,"[2.751989057031519, 0.5060686884724044]","[0.24141797082537422, 1.8101373141016603]","[718.559344123597, 376.54404580742573]","[2.0871818861151006, 0.543597989674263]",exact_unbounded_fallback_bounded_ls,2.740863092043355e-16,8.881784197001252e-16,2.817791127789124,0.1955469041517368
dhat_jump,6,11,"[2.751989057031519, 0.5060686884724044]","[0.3103156922981344, 1.9878300393015889]","[709.7075922566146, 361.9308466953883]","[2.3161709813212554, 0.3405490459770098]",exact_unbounded_fallback_bounded_ls,1.1796119636642288e-16,1.3322676295501878e-15,2.8410995820429044,0.17769272519992851
dhat_jump,7,2,"[2.751989057031519, 0.5060686884724044]","[0.0021546710922186667, 0.09861831285448071]","[693.584133423043, 449.23221906802974]","[-0.02305915971417924, 2.241032404783881]",exact_unbounded_fallback_bounded_ls,4.85722573273506e-17,4.440892098500626e-16,2.765351572439566,0.09861831285448071
dhat_jump,7,3,"[2.751989057031519, 0.5060686884724044]","[0.006667768997764615, 0.2666473461540961]","[700.9656661560334, 445.1398221467832]","[0.18325685246597959, 2.1464435876659196]",exact_unbounded_fallback_bounded_ls,1.457167719820518e-16,4.163336342344337e-15,2.7441680639496515,0.16802903329961538
dhat_jump,7,4,"[2.751989057031519, 0.5060686884724044]","[0.015261495560529711, 0.4766810654332878]","[709.4255160886873, 439.55083010467007]","[0.43871331992045365, 1.9688487180187024]",exact_unbounded_fallback_bounded_ls,1.3530843112619095e-16,4.440892098500626e-16,2.728577421778265,0.21003371927919173
dhat_jump,7,5,"[2.751989057031519, 0.5060686884724044]","[0.03012468036511496, 0.7073640279101799]","[717.3079417061467, 432.5422790223834]","[0.7193387954196752, 1.7451730820670617]",exact_unbounded_fallback_bounded_ls,1.4224732503009818e-16,1.1102230246251565e-16,2.7235827875673078,0.23068296247689213
dhat_jump,7,6,"[2.751989057031519, 0.5060686884724044]","[0.053179714608549776, 0.9443376883882291]","[723.3826074875408, 424.09367258075326]","[1.0086850135490941, 1.4999002951611635]",exact_unbounded_fallback_bounded_ls,3.226585665316861e-16,8.881784197001252e-16,2.7298255267211844,0.23697366047804913
dhat_jump,7,7,"[2.751989057031519, 0.5060686884724044]","[0.08568410901893453, 1.1782696033713398]","[726.8477595902556, 414.19039973862607]","[1.2960999982485815, 1.2486554054912438]",exact_unbounded_fallback_bounded_ls,5.898059818321144e-17,1.7763568394002505e-15,2.7453884445692727,0.23393191498311072
dhat_jump,7,8,"[2.751989057031519, 0.5060686884724044]","[0.1281270095569775, 1.4030508086682933]","[727.2653414095178, 402.8764707891127]","[1.574521737662222, 1.0014460341292235]",exact_unbounded_fallback_bounded_ls,9.020562075079397e-17,6.661338147750939e-16,2.767290169074903,0.22478120529695356
dhat_jump,7,9,"[2.751989057031519, 0.5060686884724044]","[0.18029594740833654, 1.6145904099499235]","[724.4822897563973, 390.2679759737969]","[1.8391906355857999, 0.764955833272634]",exact_unbounded_fallback_bounded_ls,1.0408340855860843e-17,8.881784197001252e-16,2.792380493588274,0.21153960128163019
dhat_jump,7,10,"[2.751989057031519, 0.5060686884724044]","[0.24141797082537422, 1.8101373141016603]","[718.559344123597, 376.54404580742573]","[2.0871818861151006, 0.543597989674263]",exact_unbounded_fallback_bounded_ls,2.740863092043355e-16,8.881784197001252e-16,2.817791127789124,0.1955469041517368
dhat_jump,7,11,"[2.751989057031519, 0.5060686884724044]","[0.3103156922981344, 1.9878300393015889]","[709.7075922566146, 361.9308466953883]","[2.3161709813212554, 0.3405490459770098]",exact_unbounded_fallback_bounded_ls,1.1796119636642288e-16,1.3322676295501878e-15,2.8410995820429044,0.17769272519992851
