label,short_label,episode,reward_no_penalty_mean,output_rmse_mean
offset_free_mpc_disturbance,OF-MPC,121,-12.645515937856135,
offset_free_mpc_disturbance,OF-MPC,122,-12.646218485395131,
offset_free_mpc_disturbance,OF-MPC,123,-12.647027820409958,
offset_free_mpc_disturbance,OF-MPC,124,-12.648105291064612,
offset_free_mpc_disturbance,OF-MPC,125,-12.648455358388542,
offset_free_mpc_disturbance,OF-MPC,126,-12.65003172831139,
offset_free_mpc_disturbance,OF-MPC,127,-12.64981672057734,
offset_free_mpc_disturbance,OF-MPC,128,-12.65144928050936,
offset_free_mpc_disturbance,OF-MPC,129,-12.65240768911414,
offset_free_mpc_disturbance,OF-MPC,130,-12.65240909576604,
offset_free_mpc_disturbance,OF-MPC,131,-12.654034776811438,
offset_free_mpc_disturbance,OF-MPC,132,-12.654507818219804,
offset_free_mpc_disturbance,OF-MPC,133,-12.655493500312554,
offset_free_mpc_disturbance,OF-MPC,134,-12.65659989496599,
offset_free_mpc_disturbance,OF-MPC,135,-12.657100182401312,
offset_free_mpc_disturbance,OF-MPC,136,-12.658134619028438,
offset_free_mpc_disturbance,OF-MPC,137,-12.658689418711866,
offset_free_mpc_disturbance,OF-MPC,138,-12.659731386106415,
offset_free_mpc_disturbance,OF-MPC,139,-12.660748575019817,
offset_free_mpc_disturbance,OF-MPC,140,-12.661872610886924,
offset_free_mpc_disturbance,OF-MPC,141,-12.662971438076834,
offset_free_mpc_disturbance,OF-MPC,142,-12.662965230615995,
offset_free_mpc_disturbance,OF-MPC,143,-12.664310733096158,
offset_free_mpc_disturbance,OF-MPC,144,-12.665198136877256,
offset_free_mpc_disturbance,OF-MPC,145,-12.666319677988264,
offset_free_mpc_disturbance,OF-MPC,146,-12.665974517478162,
offset_free_mpc_disturbance,OF-MPC,147,-12.667232861428356,
offset_free_mpc_disturbance,OF-MPC,148,-12.668642340459476,
offset_free_mpc_disturbance,OF-MPC,149,-12.668950358574891,
offset_free_mpc_disturbance,OF-MPC,150,-12.669619516971212,
offset_free_mpc_disturbance,OF-MPC,151,-12.670718014737709,
offset_free_mpc_disturbance,OF-MPC,152,-12.664454043608972,
offset_free_mpc_disturbance,OF-MPC,153,-12.66065200395618,
offset_free_mpc_disturbance,OF-MPC,154,-12.655812991820886,
offset_free_mpc_disturbance,OF-MPC,155,-12.652121641513425,
offset_free_mpc_disturbance,OF-MPC,156,-12.6482202134481,
offset_free_mpc_disturbance,OF-MPC,157,-12.642764395335908,
offset_free_mpc_disturbance,OF-MPC,158,-12.63898973646291,
offset_free_mpc_disturbance,OF-MPC,159,-12.63513030573511,
offset_free_mpc_disturbance,OF-MPC,160,-12.630410666930151,
offset_free_mpc_disturbance,OF-MPC,161,-12.626220272560031,
offset_free_mpc_disturbance,OF-MPC,162,-12.622754420913807,
offset_free_mpc_disturbance,OF-MPC,163,-12.618192979425398,
offset_free_mpc_disturbance,OF-MPC,164,-12.613370591715872,
offset_free_mpc_disturbance,OF-MPC,165,-12.609357476880596,
offset_free_mpc_disturbance,OF-MPC,166,-12.60548631000866,
offset_free_mpc_disturbance,OF-MPC,167,-12.600270910494984,
offset_free_mpc_disturbance,OF-MPC,168,-12.597028628362928,
offset_free_mpc_disturbance,OF-MPC,169,-12.592209835483123,
offset_free_mpc_disturbance,OF-MPC,170,-12.588126866421913,
offset_free_mpc_disturbance,OF-MPC,171,-12.583937919200864,
offset_free_mpc_disturbance,OF-MPC,172,-12.580288314453842,
offset_free_mpc_disturbance,OF-MPC,173,-12.575482492401475,
offset_free_mpc_disturbance,OF-MPC,174,-12.572092823733248,
offset_free_mpc_disturbance,OF-MPC,175,-12.56752660412957,
offset_free_mpc_disturbance,OF-MPC,176,-12.56327078980957,
offset_free_mpc_disturbance,OF-MPC,177,-12.558974310817304,
offset_free_mpc_disturbance,OF-MPC,178,-12.55526257725101,
offset_free_mpc_disturbance,OF-MPC,179,-12.55099502776463,
offset_free_mpc_disturbance,OF-MPC,180,-12.546567257126435,
offset_free_mpc_disturbance,OF-MPC,181,-12.543223286794452,
offset_free_mpc_disturbance,OF-MPC,182,-12.538315984010149,
offset_free_mpc_disturbance,OF-MPC,183,-12.534566090869284,
offset_free_mpc_disturbance,OF-MPC,184,-12.530089199772728,
offset_free_mpc_disturbance,OF-MPC,185,-12.526561214183708,
offset_free_mpc_disturbance,OF-MPC,186,-12.521973852630657,
offset_free_mpc_disturbance,OF-MPC,187,-12.517716093801743,
offset_free_mpc_disturbance,OF-MPC,188,-12.514150003862069,
offset_free_mpc_disturbance,OF-MPC,189,-12.50972875451083,
offset_free_mpc_disturbance,OF-MPC,190,-12.50519788799576,
offset_free_mpc_disturbance,OF-MPC,191,-12.501217130771543,
offset_free_mpc_disturbance,OF-MPC,192,-12.49715182211041,
offset_free_mpc_disturbance,OF-MPC,193,-12.49306642498475,
offset_free_mpc_disturbance,OF-MPC,194,-12.48894285062035,
offset_free_mpc_disturbance,OF-MPC,195,-12.485162292910228,
offset_free_mpc_disturbance,OF-MPC,196,-12.481024677378068,
offset_free_mpc_disturbance,OF-MPC,197,-12.47757442163686,
offset_free_mpc_disturbance,OF-MPC,198,-12.472737039837396,
offset_free_mpc_disturbance,OF-MPC,199,-12.468685109286012,
offset_free_mpc_disturbance,OF-MPC,200,-12.465070270750267,
offset_free_mpc_disturbance,OF-MPC,201,-12.460642028330362,
offset_free_mpc_disturbance,OF-MPC,202,-12.45662844158443,
offset_free_mpc_disturbance,OF-MPC,203,-12.452721776337112,
offset_free_mpc_disturbance,OF-MPC,204,-12.448414158779066,
offset_free_mpc_disturbance,OF-MPC,205,-12.445635818328142,
offset_free_mpc_disturbance,OF-MPC,206,-12.441123265136316,
offset_free_mpc_disturbance,OF-MPC,207,-12.437106034850848,
offset_free_mpc_disturbance,OF-MPC,208,-12.43316226302988,
offset_free_mpc_disturbance,OF-MPC,209,-12.428961697380505,
offset_free_mpc_disturbance,OF-MPC,210,-12.425243934075809,
offset_free_mpc_disturbance,OF-MPC,211,-12.421037800321674,
offset_free_mpc_disturbance,OF-MPC,212,-12.41660099976292,
offset_free_mpc_disturbance,OF-MPC,213,-12.413230307469345,
offset_free_mpc_disturbance,OF-MPC,214,-12.409459373840956,
offset_free_mpc_disturbance,OF-MPC,215,-12.404769613494572,
offset_free_mpc_disturbance,OF-MPC,216,-12.401253843737548,
offset_free_mpc_disturbance,OF-MPC,217,-12.396977383284188,
offset_free_mpc_disturbance,OF-MPC,218,-12.393088182812626,
offset_free_mpc_disturbance,OF-MPC,219,-12.389584036624214,
offset_free_mpc_disturbance,OF-MPC,220,-12.385105683942324,
offset_free_mpc_disturbance,OF-MPC,221,-12.381533250483017,
offset_free_mpc_disturbance,OF-MPC,222,-12.37847545230139,
offset_free_mpc_disturbance,OF-MPC,223,-12.373569119016055,
offset_free_mpc_disturbance,OF-MPC,224,-12.370315061702,
offset_free_mpc_disturbance,OF-MPC,225,-12.365982923550996,
offset_free_mpc_disturbance,OF-MPC,226,-12.362527907558333,
offset_free_mpc_disturbance,OF-MPC,227,-12.358344648557626,
offset_free_mpc_disturbance,OF-MPC,228,-12.354698928114416,
offset_free_mpc_disturbance,OF-MPC,229,-12.350372150616714,
offset_free_mpc_disturbance,OF-MPC,230,-12.346568023438302,
offset_free_mpc_disturbance,OF-MPC,231,-12.342673372467129,
offset_free_mpc_disturbance,OF-MPC,232,-12.338633093466296,
offset_free_mpc_disturbance,OF-MPC,233,-12.33500190649464,
offset_free_mpc_disturbance,OF-MPC,234,-12.331349120514355,
offset_free_mpc_disturbance,OF-MPC,235,-12.327544386127489,
offset_free_mpc_disturbance,OF-MPC,236,-12.323520476421816,
offset_free_mpc_disturbance,OF-MPC,237,-12.32021486140994,
offset_free_mpc_disturbance,OF-MPC,238,-12.316251896277738,
offset_free_mpc_disturbance,OF-MPC,239,-12.312103130851026,
offset_free_mpc_disturbance,OF-MPC,240,-12.308298729058167,
offset_free_mpc_disturbance,OF-MPC,241,-12.304383758409596,
offset_free_mpc_disturbance,OF-MPC,242,-12.300284866921242,
offset_free_mpc_disturbance,OF-MPC,243,-12.296844962283476,
offset_free_mpc_disturbance,OF-MPC,244,-12.293221207915767,
offset_free_mpc_disturbance,OF-MPC,245,-12.289243081014398,
offset_free_mpc_disturbance,OF-MPC,246,-12.285254108227614,
offset_free_mpc_disturbance,OF-MPC,247,-12.281448624932793,
offset_free_mpc_disturbance,OF-MPC,248,-12.277799371836734,
offset_free_mpc_disturbance,OF-MPC,249,-12.274188019391824,
offset_free_mpc_disturbance,OF-MPC,250,-12.270535683800883,
offset_free_mpc_disturbance,OF-MPC,251,-12.266199341165402,
offset_free_mpc_disturbance,OF-MPC,252,-12.26287795923886,
offset_free_mpc_disturbance,OF-MPC,253,-12.25904884313955,
offset_free_mpc_disturbance,OF-MPC,254,-12.255412539882066,
offset_free_mpc_disturbance,OF-MPC,255,-12.25175469541068,
offset_free_mpc_disturbance,OF-MPC,256,-12.247811033544092,
offset_free_mpc_disturbance,OF-MPC,257,-12.244056046955548,
offset_free_mpc_disturbance,OF-MPC,258,-12.24068780971642,
offset_free_mpc_disturbance,OF-MPC,259,-12.236912136237788,
offset_free_mpc_disturbance,OF-MPC,260,-12.23363305264582,
offset_free_mpc_disturbance,OF-MPC,261,-12.229553291728914,
offset_free_mpc_disturbance,OF-MPC,262,-12.22595934736651,
offset_free_mpc_disturbance,OF-MPC,263,-12.221683794152987,
offset_free_mpc_disturbance,OF-MPC,264,-12.218569635339415,
offset_free_mpc_disturbance,OF-MPC,265,-12.214897718588215,
offset_free_mpc_disturbance,OF-MPC,266,-12.211051991225776,
offset_free_mpc_disturbance,OF-MPC,267,-12.207041298154122,
offset_free_mpc_disturbance,OF-MPC,268,-12.204101903995609,
offset_free_mpc_disturbance,OF-MPC,269,-12.20014891675887,
offset_free_mpc_disturbance,OF-MPC,270,-12.19620294486434,
offset_free_mpc_disturbance,OF-MPC,271,-12.193448215084526,
offset_free_mpc_disturbance,OF-MPC,272,-12.189308870544188,
offset_free_mpc_disturbance,OF-MPC,273,-12.18550872588937,
offset_free_mpc_disturbance,OF-MPC,274,-12.181490764102575,
offset_free_mpc_disturbance,OF-MPC,275,-12.17819949268127,
offset_free_mpc_disturbance,OF-MPC,276,-12.174762092402544,
offset_free_mpc_disturbance,OF-MPC,277,-12.170759854736676,
offset_free_mpc_disturbance,OF-MPC,278,-12.167286158467284,
offset_free_mpc_disturbance,OF-MPC,279,-12.16432868094555,
offset_free_mpc_disturbance,OF-MPC,280,-12.16106087489086,
offset_free_mpc_disturbance,OF-MPC,281,-12.157353248681366,
offset_free_mpc_disturbance,OF-MPC,282,-12.153191933437093,
offset_free_mpc_disturbance,OF-MPC,283,-12.149554756867838,
offset_free_mpc_disturbance,OF-MPC,284,-12.14607356045456,
offset_free_mpc_disturbance,OF-MPC,285,-12.142097961105147,
offset_free_mpc_disturbance,OF-MPC,286,-12.13934580274029,
offset_free_mpc_disturbance,OF-MPC,287,-12.135578907783207,
offset_free_mpc_disturbance,OF-MPC,288,-12.131810286997906,
offset_free_mpc_disturbance,OF-MPC,289,-12.12825952459994,
offset_free_mpc_disturbance,OF-MPC,290,-12.124812340821451,
offset_free_mpc_disturbance,OF-MPC,291,-12.120977135438414,
offset_free_mpc_disturbance,OF-MPC,292,-12.117445810516934,
offset_free_mpc_disturbance,OF-MPC,293,-12.113875036783938,
offset_free_mpc_disturbance,OF-MPC,294,-12.110467481274426,
offset_free_mpc_disturbance,OF-MPC,295,-12.107253360445416,
offset_free_mpc_disturbance,OF-MPC,296,-12.103858755411352,
offset_free_mpc_disturbance,OF-MPC,297,-12.10008462954064,
offset_free_mpc_disturbance,OF-MPC,298,-12.09686035314626,
offset_free_mpc_disturbance,OF-MPC,299,-12.093021609397228,
offset_free_mpc_disturbance,OF-MPC,300,-12.089039557722485,
online_lmpc_pretrained_gate,LMPC PT + gate,1,-9.60030230329454,0.3292903762638641
online_lmpc_pretrained_gate,LMPC PT + gate,2,-12.560966333961652,0.37965358039638
online_lmpc_pretrained_gate,LMPC PT + gate,3,-12.5760236042729,0.3797986832517869
online_lmpc_pretrained_gate,LMPC PT + gate,4,-12.575334120872853,0.3799301738987763
online_lmpc_pretrained_gate,LMPC PT + gate,5,-12.578880633713323,0.3797439799190004
online_lmpc_pretrained_gate,LMPC PT + gate,6,-12.551794765997448,0.3795293523053518
online_lmpc_pretrained_gate,LMPC PT + gate,7,-12.571329404075804,0.379849472258596
online_lmpc_pretrained_gate,LMPC PT + gate,8,-12.561959100189735,0.379553780269083
online_lmpc_pretrained_gate,LMPC PT + gate,9,-12.56045493531783,0.3794685732462342
online_lmpc_pretrained_gate,LMPC PT + gate,10,-12.549469083004947,0.3794448281718644
online_lmpc_pretrained_gate,LMPC PT + gate,11,-12.565105106788929,0.3796666625956115
online_lmpc_pretrained_gate,LMPC PT + gate,12,-12.574852876775362,0.3797771045703571
online_lmpc_pretrained_gate,LMPC PT + gate,13,-12.55673719338692,0.3795224113381382
online_lmpc_pretrained_gate,LMPC PT + gate,14,-12.59014371359955,0.3800336621410032
online_lmpc_pretrained_gate,LMPC PT + gate,15,-12.58608237432192,0.3799745814695145
online_lmpc_pretrained_gate,LMPC PT + gate,16,-12.588750125929971,0.3799468499147829
online_lmpc_pretrained_gate,LMPC PT + gate,17,-12.5830485606664,0.3799684764617265
online_lmpc_pretrained_gate,LMPC PT + gate,18,-12.566458093366146,0.379766755088448
online_lmpc_pretrained_gate,LMPC PT + gate,19,-12.572363275674984,0.3798586172439274
online_lmpc_pretrained_gate,LMPC PT + gate,20,-12.571626311690824,0.3798642251665519
online_lmpc_pretrained_gate,LMPC PT + gate,21,-12.57389532206505,0.3799136179393211
online_lmpc_pretrained_gate,LMPC PT + gate,22,-12.57429956028051,0.3799559366449399
online_lmpc_pretrained_gate,LMPC PT + gate,23,-12.608209547278012,0.3805670560923415
online_lmpc_pretrained_gate,LMPC PT + gate,24,-12.4642534237006,0.3777270649983899
online_lmpc_pretrained_gate,LMPC PT + gate,25,-13.277668388263764,0.3922641699752522
online_lmpc_pretrained_gate,LMPC PT + gate,26,-14.768270247811897,0.4147279137999928
online_lmpc_pretrained_gate,LMPC PT + gate,27,-12.78836413109214,0.386123783686747
online_lmpc_pretrained_gate,LMPC PT + gate,28,-11.842570273461554,0.3672692132608243
online_lmpc_pretrained_gate,LMPC PT + gate,29,-29.193572767370515,0.5981072342170022
online_lmpc_pretrained_gate,LMPC PT + gate,30,-13.507067386875155,0.4127812602525574
online_lmpc_pretrained_gate,LMPC PT + gate,31,-58.17446307492203,1.0728467252985658
online_lmpc_pretrained_gate,LMPC PT + gate,32,-7.109582185412723,0.2616164838051077
online_lmpc_pretrained_gate,LMPC PT + gate,33,-5.687075246076574,0.1822640944081427
online_lmpc_pretrained_gate,LMPC PT + gate,34,-6.820650055643166,0.237021744080546
online_lmpc_pretrained_gate,LMPC PT + gate,35,-6.7808059437792005,0.2232052650916918
online_lmpc_pretrained_gate,LMPC PT + gate,36,-6.196090575630827,0.2140504517300707
online_lmpc_pretrained_gate,LMPC PT + gate,37,-5.803309281187488,0.2075820328427447
online_lmpc_pretrained_gate,LMPC PT + gate,38,-6.175141723795146,0.2401868688305269
online_lmpc_pretrained_gate,LMPC PT + gate,39,-6.233936873752358,0.2462575306134858
online_lmpc_pretrained_gate,LMPC PT + gate,40,-6.059385533431096,0.2397358760783702
online_lmpc_pretrained_gate,LMPC PT + gate,41,-6.587173485153426,0.240462350042183
online_lmpc_pretrained_gate,LMPC PT + gate,42,-6.296233504662852,0.2437148316949274
online_lmpc_pretrained_gate,LMPC PT + gate,43,-6.556686709788962,0.2560879485055481
online_lmpc_pretrained_gate,LMPC PT + gate,44,-5.970525728173506,0.245223049453249
online_lmpc_pretrained_gate,LMPC PT + gate,45,-5.042942226927837,0.2232734830669215
online_lmpc_pretrained_gate,LMPC PT + gate,46,-5.975686883599071,0.252921163316173
online_lmpc_pretrained_gate,LMPC PT + gate,47,-5.138313371094181,0.2291017463580136
online_lmpc_pretrained_gate,LMPC PT + gate,48,-5.082449249711609,0.2248970821920304
online_lmpc_pretrained_gate,LMPC PT + gate,49,-5.208205940320898,0.2247956738840885
online_lmpc_pretrained_gate,LMPC PT + gate,50,-5.011894212806469,0.2252962599162898
online_lmpc_pretrained_gate,LMPC PT + gate,51,-5.835202395083645,0.2391707279021309
online_lmpc_pretrained_gate,LMPC PT + gate,52,-5.943922873037236,0.2484623043982873
online_lmpc_pretrained_gate,LMPC PT + gate,53,-6.048761916468171,0.2466603412141136
online_lmpc_pretrained_gate,LMPC PT + gate,54,-6.164847229393863,0.2433336655232422
online_lmpc_pretrained_gate,LMPC PT + gate,55,-5.85922440421554,0.2427462357375282
online_lmpc_pretrained_gate,LMPC PT + gate,56,-6.024255408462266,0.2437396238102568
online_lmpc_pretrained_gate,LMPC PT + gate,57,-5.8765851365167565,0.2399474694632164
online_lmpc_pretrained_gate,LMPC PT + gate,58,-6.09687703728043,0.2354532776076984
online_lmpc_pretrained_gate,LMPC PT + gate,59,-5.8499293115231605,0.2325425623101521
online_lmpc_pretrained_gate,LMPC PT + gate,60,-5.925551072889939,0.2296835350947516
online_lmpc_pretrained_gate,LMPC PT + gate,61,-6.130841168453138,0.2310566201511419
online_lmpc_pretrained_gate,LMPC PT + gate,62,-7.007604677220245,0.2604529186476029
online_lmpc_pretrained_gate,LMPC PT + gate,63,-5.7547367495628405,0.2301572633113883
online_lmpc_pretrained_gate,LMPC PT + gate,64,-5.455592567730528,0.2124950464240836
online_lmpc_pretrained_gate,LMPC PT + gate,65,-5.612213857750641,0.224714811333668
online_lmpc_pretrained_gate,LMPC PT + gate,66,-4.882824148570888,0.2045862709781382
online_lmpc_pretrained_gate,LMPC PT + gate,67,-5.719762506836588,0.2274346395158694
online_lmpc_pretrained_gate,LMPC PT + gate,68,-5.131803087459489,0.2136882377749627
online_lmpc_pretrained_gate,LMPC PT + gate,69,-5.157555084091201,0.2157659791346167
online_lmpc_pretrained_gate,LMPC PT + gate,70,-6.278889177352554,0.2404196337750032
online_lmpc_pretrained_gate,LMPC PT + gate,71,-4.855994603221024,0.2026417665510889
online_lmpc_pretrained_gate,LMPC PT + gate,72,-5.124524499137192,0.2032615932500521
online_lmpc_pretrained_gate,LMPC PT + gate,73,-6.323283074854106,0.2230276456185397
online_lmpc_pretrained_gate,LMPC PT + gate,74,-5.450519141191678,0.2073920761929416
online_lmpc_pretrained_gate,LMPC PT + gate,75,-6.212780355978692,0.2188366844533756
online_lmpc_pretrained_gate,LMPC PT + gate,76,-5.877225000410731,0.2006813437921814
online_lmpc_pretrained_gate,LMPC PT + gate,77,-5.476894236243713,0.1988484604551666
online_lmpc_pretrained_gate,LMPC PT + gate,78,-5.131112974706011,0.1789546418005483
online_lmpc_pretrained_gate,LMPC PT + gate,79,-5.842836769735759,0.1933312958630704
online_lmpc_pretrained_gate,LMPC PT + gate,80,-5.684648126329639,0.1914511422462562
online_lmpc_pretrained_gate,LMPC PT + gate,81,-5.8486254602204815,0.1960983044461413
online_lmpc_pretrained_gate,LMPC PT + gate,82,-5.19938713819399,0.1879329580346163
online_lmpc_pretrained_gate,LMPC PT + gate,83,-4.821969252676388,0.169190033394869
online_lmpc_pretrained_gate,LMPC PT + gate,84,-4.748525820731568,0.1781226817415149
online_lmpc_pretrained_gate,LMPC PT + gate,85,-5.509052997763804,0.1969006022258051
online_lmpc_pretrained_gate,LMPC PT + gate,86,-4.727349838211742,0.172897888981395
online_lmpc_pretrained_gate,LMPC PT + gate,87,-5.138099231315639,0.178087887902505
online_lmpc_pretrained_gate,LMPC PT + gate,88,-5.55597530748978,0.1855980536608259
online_lmpc_pretrained_gate,LMPC PT + gate,89,-5.613553233746245,0.1914799417413838
online_lmpc_pretrained_gate,LMPC PT + gate,90,-5.6545118084088015,0.1822575573347363
online_lmpc_pretrained_gate,LMPC PT + gate,91,-5.6858513720022525,0.1905324756138696
online_lmpc_pretrained_gate,LMPC PT + gate,92,-5.038136802722916,0.1706024456381658
online_lmpc_pretrained_gate,LMPC PT + gate,93,-5.019150672557905,0.1784924932915488
online_lmpc_pretrained_gate,LMPC PT + gate,94,-4.864412715947252,0.170360695376995
online_lmpc_pretrained_gate,LMPC PT + gate,95,-5.4159747419070845,0.1866307959954031
online_lmpc_pretrained_gate,LMPC PT + gate,96,-5.273104977529767,0.1743799689520699
online_lmpc_pretrained_gate,LMPC PT + gate,97,-6.167527619064388,0.1971286882242271
online_lmpc_pretrained_gate,LMPC PT + gate,98,-4.551217752001163,0.1679543799262856
online_lmpc_pretrained_gate,LMPC PT + gate,99,-5.045276507392988,0.1815461370836402
online_lmpc_pretrained_gate,LMPC PT + gate,100,-5.061872216531724,0.1679229376673748
online_lmpc_pretrained_gate,LMPC PT + gate,101,-4.99703295343692,0.1674183674750341
online_lmpc_pretrained_gate,LMPC PT + gate,102,-5.572598721058628,0.1926426297064142
online_lmpc_pretrained_gate,LMPC PT + gate,103,-5.857090685113981,0.1939714803487474
online_lmpc_pretrained_gate,LMPC PT + gate,104,-5.765457284331831,0.2006881495982984
online_lmpc_pretrained_gate,LMPC PT + gate,105,-5.900076571464021,0.2006193200444964
online_lmpc_pretrained_gate,LMPC PT + gate,106,-5.288330230168617,0.186081177075284
online_lmpc_pretrained_gate,LMPC PT + gate,107,-5.11279510466245,0.1941226249190288
online_lmpc_pretrained_gate,LMPC PT + gate,108,-6.5056388850354425,0.2117659459169445
online_lmpc_pretrained_gate,LMPC PT + gate,109,-5.7541167510056095,0.1991960947907916
online_lmpc_pretrained_gate,LMPC PT + gate,110,-5.464749555085481,0.1988290344002831
online_lmpc_pretrained_gate,LMPC PT + gate,111,-4.548157677073638,0.1710610283090027
online_lmpc_pretrained_gate,LMPC PT + gate,112,-6.064030328801604,0.2075926978049255
online_lmpc_pretrained_gate,LMPC PT + gate,113,-5.364249911323598,0.1910999748968957
online_lmpc_pretrained_gate,LMPC PT + gate,114,-4.609951293170057,0.1698325030887814
online_lmpc_pretrained_gate,LMPC PT + gate,115,-6.407974543740334,0.220328347201081
online_lmpc_pretrained_gate,LMPC PT + gate,116,-5.27037872298416,0.179639059948167
online_lmpc_pretrained_gate,LMPC PT + gate,117,-4.743958985272315,0.1726970747490479
online_lmpc_pretrained_gate,LMPC PT + gate,118,-5.596343533013258,0.1994008332825554
online_lmpc_pretrained_gate,LMPC PT + gate,119,-4.963673049532457,0.1769137054650303
online_lmpc_pretrained_gate,LMPC PT + gate,120,-4.863219108125033,0.1712744849643179
online_lmpc_pretrained_gate,LMPC PT + gate,121,-7.039733545160301,0.2261241673661892
online_lmpc_pretrained_gate,LMPC PT + gate,122,-4.4976106132270175,0.1630514340523162
online_lmpc_pretrained_gate,LMPC PT + gate,123,-4.913145745033386,0.1699330531771058
online_lmpc_pretrained_gate,LMPC PT + gate,124,-4.423780790103127,0.1742178767501169
online_lmpc_pretrained_gate,LMPC PT + gate,125,-5.461013532161968,0.2020541011541823
online_lmpc_pretrained_gate,LMPC PT + gate,126,-4.998637941486357,0.1843869507374748
online_lmpc_pretrained_gate,LMPC PT + gate,127,-5.085907257212402,0.1926897407343176
online_lmpc_pretrained_gate,LMPC PT + gate,128,-4.555179280834441,0.1723409171204772
online_lmpc_pretrained_gate,LMPC PT + gate,129,-4.277572898201408,0.1656478839739782
online_lmpc_pretrained_gate,LMPC PT + gate,130,-4.2126412138671405,0.1652029483708752
online_lmpc_pretrained_gate,LMPC PT + gate,131,-5.224614369787466,0.1937557386485985
online_lmpc_pretrained_gate,LMPC PT + gate,132,-4.282993950360948,0.1717920523698307
online_lmpc_pretrained_gate,LMPC PT + gate,133,-4.295355812318306,0.1665881955408611
online_lmpc_pretrained_gate,LMPC PT + gate,134,-5.469215058359655,0.1969240976235159
online_lmpc_pretrained_gate,LMPC PT + gate,135,-5.105488978212727,0.19234756786953
online_lmpc_pretrained_gate,LMPC PT + gate,136,-6.08872184700253,0.2223070428290277
online_lmpc_pretrained_gate,LMPC PT + gate,137,-5.241156562894244,0.1974623233611863
online_lmpc_pretrained_gate,LMPC PT + gate,138,-5.743231049213693,0.2026443551364208
online_lmpc_pretrained_gate,LMPC PT + gate,139,-5.871320792701203,0.210452904682733
online_lmpc_pretrained_gate,LMPC PT + gate,140,-4.362240780495784,0.1690309451530546
online_lmpc_pretrained_gate,LMPC PT + gate,141,-4.295569575815318,0.1702414004574398
online_lmpc_pretrained_gate,LMPC PT + gate,142,-4.8042457356557975,0.1847198619611551
online_lmpc_pretrained_gate,LMPC PT + gate,143,-6.35351776134592,0.2204819254082376
online_lmpc_pretrained_gate,LMPC PT + gate,144,-4.853951923765575,0.1732062312204815
online_lmpc_pretrained_gate,LMPC PT + gate,145,-5.024675713928556,0.1786421406633188
online_lmpc_pretrained_gate,LMPC PT + gate,146,-4.541255254770776,0.1793051227688408
online_lmpc_pretrained_gate,LMPC PT + gate,147,-6.4330866688998105,0.2133210529250693
online_lmpc_pretrained_gate,LMPC PT + gate,148,-4.669049319395624,0.1894340675106895
online_lmpc_pretrained_gate,LMPC PT + gate,149,-5.22718268082735,0.1942724397038071
online_lmpc_pretrained_gate,LMPC PT + gate,150,-6.009330285672836,0.2199469077230894
online_lmpc_pretrained_gate,LMPC PT + gate,151,-5.498064715688095,0.1999484462882417
online_lmpc_pretrained_gate,LMPC PT + gate,152,-4.89408618555808,0.1826878718575827
online_lmpc_pretrained_gate,LMPC PT + gate,153,-4.42235294336655,0.1704414308020679
online_lmpc_pretrained_gate,LMPC PT + gate,154,-5.550047315460432,0.2030301140056038
online_lmpc_pretrained_gate,LMPC PT + gate,155,-5.926822889742925,0.2109451690933623
online_lmpc_pretrained_gate,LMPC PT + gate,156,-4.7352265564669285,0.178186374524677
online_lmpc_pretrained_gate,LMPC PT + gate,157,-5.695732584301084,0.1885020212324814
online_lmpc_pretrained_gate,LMPC PT + gate,158,-5.091871817529036,0.1798039760890729
online_lmpc_pretrained_gate,LMPC PT + gate,159,-6.205573361445936,0.2140203546398919
online_lmpc_pretrained_gate,LMPC PT + gate,160,-5.058409029037534,0.1734067741951461
online_lmpc_pretrained_gate,LMPC PT + gate,161,-4.299228014625194,0.1604572152121765
online_lmpc_pretrained_gate,LMPC PT + gate,162,-5.889234327392055,0.1953058259883663
online_lmpc_pretrained_gate,LMPC PT + gate,163,-4.56525521339062,0.1668500073621911
online_lmpc_pretrained_gate,LMPC PT + gate,164,-5.546815450669711,0.1958058591834395
online_lmpc_pretrained_gate,LMPC PT + gate,165,-5.135021214585286,0.1719444385222339
online_lmpc_pretrained_gate,LMPC PT + gate,166,-5.065316149748686,0.1829395440589949
online_lmpc_pretrained_gate,LMPC PT + gate,167,-5.830421332418781,0.1964978182341472
online_lmpc_pretrained_gate,LMPC PT + gate,168,-5.940286413590382,0.2000808331515792
online_lmpc_pretrained_gate,LMPC PT + gate,169,-5.2578003461273655,0.16889782907892
online_lmpc_pretrained_gate,LMPC PT + gate,170,-6.980461355422754,0.2234224398456245
online_lmpc_pretrained_gate,LMPC PT + gate,171,-4.419107725156943,0.1619148871695255
online_lmpc_pretrained_gate,LMPC PT + gate,172,-4.642894680067405,0.1660820037812806
online_lmpc_pretrained_gate,LMPC PT + gate,173,-4.140253230717166,0.1570669189477567
online_lmpc_pretrained_gate,LMPC PT + gate,174,-4.102819746516798,0.1590950719990286
online_lmpc_pretrained_gate,LMPC PT + gate,175,-5.294619750707516,0.1879536893667046
online_lmpc_pretrained_gate,LMPC PT + gate,176,-4.9593280089164224,0.176772758522613
online_lmpc_pretrained_gate,LMPC PT + gate,177,-4.924552953934554,0.1754109884128294
online_lmpc_pretrained_gate,LMPC PT + gate,178,-4.879049818064861,0.1641837744078329
